Student,Vak,Activiteit,Zaal,Dag,Tijdslot
Chesney Autar,Moderne Databases,w2,B0.201,vr,15
Chesney Autar,Moderne Databases,h1,A1.10,ma,13
Chesney Autar,Moderne Databases,p3,A1.10,wo,11
Rudolph Bosman,Calculus 2,w1,A1.04,ma,9
Rudolph Bosman,Calculus 2,h1,C0.110,ma,9
Everhard Curvers,Informatie- en organisatieontwerp,p1,A1.08,di,11
Everhard Curvers,Informatie- en organisatieontwerp,h1,A1.06,ma,13
Everhard Curvers,Informatie- en organisatieontwerp,w1,A1.08,ma,15
Everhard Curvers,Informatie- en organisatieontwerp,h2,A1.06,ma,15
Paulette van de Wardt,Reflectie op de digitale cultuur,h2,A1.10,di,9
Paulette van de Wardt,Machine Learning,h1,B0.201,do,15
Paulette van de Wardt,Reflectie op de digitale cultuur,w1,C1.112,ma,9
Paulette van de Wardt,Kansrekenen 2,h1,C0.110,ma,11
Paulette van de Wardt,Kansrekenen 2,h2,C0.110,ma,13
Paulette van de Wardt,Machine Learning,h2,B0.201,vr,9
Paulette van de Wardt,Reflectie op de digitale cultuur,h1,A1.10,ma,15
Keely Ursem,Bioinformatica,w2,A1.06,di,13
Keely Ursem,Databases 2,w1,A1.04,di,15
Keely Ursem,Databases 2,h1,C0.110,ma,17
Keely Ursem,Calculus 2,h1,C0.110,ma,9
Keely Ursem,Calculus 2,w2,A1.04,ma,11
Keely Ursem,Bioinformatica,h2,B0.201,ma,11
Keely Ursem,Bioinformatica,h3,B0.201,ma,13
Keely Ursem,Bioinformatica,h1,B0.201,ma,9
Keely Ursem,Heuristieken 1,h1,B0.201,ma,15
Keely Ursem,Bioinformatica,p3,A1.06,wo,13
Keely Ursem,Heuristieken 1,w1,B0.201,wo,11
Noud Menke,Compilerbouw,p2,A1.04,di,13
Noud Menke,Programmeren in Java 2,p2,A1.10,do,15
Noud Menke,Zoeken sturen en bewegen,p1,A1.08,do,11
Noud Menke,Compilerbouw,h1,C0.110,di,9
Noud Menke,Compilerbouw,h2,C0.110,di,11
Noud Menke,Compilerbouw,w2,A1.04,di,9
Jenske Jongejan,Collectieve Intelligentie,h1,C0.110,di,13
Jenske Jongejan,Collectieve Intelligentie,w2,A1.06,do,9
Jenske Jongejan,Calculus 2,h1,C0.110,ma,9
Jenske Jongejan,Collectieve Intelligentie,p1,A1.06,do,15
Jenske Jongejan,Collectieve Intelligentie,h2,C0.110,di,15
Jenske Jongejan,Algoritmen en complexiteit,p2,B0.201,wo,9
Jenske Jongejan,Algoritmen en complexiteit,h1,B0.201,di,9
Jenske Jongejan,Calculus 2,w1,A1.04,ma,9
Jenske Jongejan,Programmeren in Java 2,p1,A1.10,do,13
Jenske Jongejan,Collectieve Intelligentie,h3,C0.110,di,17
Jenske Jongejan,Algoritmen en complexiteit,w2,B0.201,di,13
Jo-Anne Modderkolk,Bioinformatica,w2,A1.06,di,13
Jo-Anne Modderkolk,Databases 2,h1,C0.110,ma,17
Jo-Anne Modderkolk,Bioinformatica,h2,B0.201,ma,11
Jo-Anne Modderkolk,Kansrekenen 2,h1,C0.110,ma,11
Jo-Anne Modderkolk,Bioinformatica,h3,B0.201,ma,13
Jo-Anne Modderkolk,Heuristieken 1,w2,B0.201,wo,13
Jo-Anne Modderkolk,Kansrekenen 2,h2,C0.110,ma,13
Jo-Anne Modderkolk,Bioinformatica,h1,B0.201,ma,9
Jo-Anne Modderkolk,Heuristieken 1,h1,B0.201,ma,15
Jo-Anne Modderkolk,Bioinformatica,p1,A1.06,wo,9
Jo-Anne Modderkolk,Programmeren in Java 2,p1,A1.10,do,13
Jo-Anne Modderkolk,Databases 2,w2,A1.04,wo,9
Randell Nieman,Technology for games,h1,A1.04,do,15
Randell Nieman,Technology for games,w1,C1.112,ma,15
Randell Nieman,Technology for games,h2,A1.04,vr,9
Stein Zweekhorst,Lineaire Algebra,h1,A1.10,ma,9
Stein Zweekhorst,Lineaire Algebra,h2,A1.10,ma,11
Annemarie Vooijs,Compilerbouw practicum,p3,A1.08,ma,13
Abdelouahid Cramer,Netwerken en systeembeveiliging,p4,A1.10,do,11
Hiba Boogert,Netwerken en systeembeveiliging,p3,A1.10,do,9
Hiba Boogert,Calculus 2,w3,A1.04,ma,13
Hiba Boogert,Calculus 2,h1,C0.110,ma,9
Dineke Valster,Heuristieken 1,w2,B0.201,wo,13
Dineke Valster,Programmeren in Java 2,p2,A1.10,do,15
Dineke Valster,Heuristieken 1,h1,B0.201,ma,15
Hananja Cramer,Software engineering,w1,A1.04,wo,11
Hananja Cramer,Programmeren in Java 2,p2,A1.10,do,15
Hananja Cramer,Software engineering,p1,A1.04,wo,15
Hananja Cramer,Software engineering,h1,C0.110,ma,15
Andre Putters,Autonomous Agents 2,w1,A1.08,vr,13
Andre Putters,Reflectie op de digitale cultuur,h2,A1.10,di,9
Andre Putters,Reflectie op de digitale cultuur,w1,C1.112,ma,9
Andre Putters,Technology for games,h2,A1.04,vr,9
Andre Putters,Technology for games,h1,A1.04,do,15
Andre Putters,Heuristieken 1,w2,B0.201,wo,13
Andre Putters,Autonomous Agents 2,h2,B0.201,do,13
Andre Putters,Data Mining,p2,C1.112,vr,11
Andre Putters,Heuristieken 1,h1,B0.201,ma,15
Andre Putters,Technology for games,w1,C1.112,ma,15
Andre Putters,Data Mining,h2,A1.04,vr,15
Andre Putters,Autonomous Agents 2,p3,C1.112,do,9
Andre Putters,Autonomous Agents 2,h1,B0.201,do,11
Andre Putters,Data Mining,h1,A1.04,vr,13
Andre Putters,Data Mining,w3,C1.112,do,15
Andre Putters,Reflectie op de digitale cultuur,h1,A1.10,ma,15
Imran Scheffers,Calculus 2,h1,C0.110,ma,9
Imran Scheffers,Analysemethoden en -technieken,h1,A1.10,di,11
Imran Scheffers,Heuristieken 1,w2,B0.201,wo,13
Imran Scheffers,Software engineering,p2,A1.04,do,9
Imran Scheffers,Calculus 2,w3,A1.04,ma,13
Imran Scheffers,Heuristieken 1,h1,B0.201,ma,15
Imran Scheffers,Software engineering,w2,A1.04,wo,13
Imran Scheffers,Software engineering,h1,C0.110,ma,15
Laurent Wallenburg,Interactie-ontwerp,h1,B0.201,wo,15
Laurent Wallenburg,Algoritmen en complexiteit,w1,B0.201,di,11
Laurent Wallenburg,Interactie-ontwerp,h2,B0.201,do,9
Laurent Wallenburg,Algoritmen en complexiteit,p1,B0.201,di,15
Laurent Wallenburg,Algoritmen en complexiteit,h1,B0.201,di,9
Reduan Warsame,Collectieve Intelligentie,h1,C0.110,di,13
Reduan Warsame,Compilerbouw,p2,A1.04,di,13
Reduan Warsame,Collectieve Intelligentie,p2,A1.06,vr,9
Reduan Warsame,Collectieve Intelligentie,w4,A1.06,do,13
Reduan Warsame,Compilerbouw,h1,C0.110,di,9
Reduan Warsame,Compilerbouw,h2,C0.110,di,11
Reduan Warsame,Collectieve Intelligentie,h3,C0.110,di,17
Reduan Warsame,Collectieve Intelligentie,h2,C0.110,di,15
Reduan Warsame,Compilerbouw,w2,A1.04,di,9
Casimir Overbeeke,Collectieve Intelligentie,h1,C0.110,di,13
Casimir Overbeeke,Collectieve Intelligentie,p2,A1.06,vr,9
Casimir Overbeeke,Collectieve Intelligentie,w1,A1.06,wo,15
Casimir Overbeeke,Collectieve Intelligentie,h3,C0.110,di,17
Casimir Overbeeke,Collectieve Intelligentie,h2,C0.110,di,15
Demelza van Kommer,Lineaire Algebra,h1,A1.10,ma,9
Demelza van Kommer,Calculus 2,h1,C0.110,ma,9
Demelza van Kommer,Calculus 2,w2,A1.04,ma,11
Demelza van Kommer,Bioinformatica,h2,B0.201,ma,11
Demelza van Kommer,Bioinformatica,h3,B0.201,ma,13
Demelza van Kommer,Bioinformatica,h1,B0.201,ma,9
Demelza van Kommer,Bioinformatica,w1,A1.06,di,11
Demelza van Kommer,Bioinformatica,p3,A1.06,wo,13
Demelza van Kommer,Lineaire Algebra,h2,A1.10,ma,11
Evi Appel,Collectieve Intelligentie,h1,C0.110,di,13
Evi Appel,Collectieve Intelligentie,p3,A1.06,vr,11
Evi Appel,Collectieve Intelligentie,w3,A1.06,do,11
Evi Appel,Collectieve Intelligentie,h3,C0.110,di,17
Evi Appel,Collectieve Intelligentie,h2,C0.110,di,15
Jorian van Zijderveld,Software engineering,w2,A1.04,wo,13
Jorian van Zijderveld,Software engineering,p1,A1.04,wo,15
Jorian van Zijderveld,Programmeren in Java 2,p5,A1.10,vr,13
Jorian van Zijderveld,Software engineering,h1,C0.110,ma,15
Evelina Wensing,Machine Learning,h2,B0.201,vr,9
Evelina Wensing,Kansrekenen 2,h2,C0.110,ma,13
Evelina Wensing,Machine Learning,h1,B0.201,do,15
Evelina Wensing,Kansrekenen 2,h1,C0.110,ma,11
Nygel Vaatstra,Software engineering,p1,A1.04,wo,15
Nygel Vaatstra,Technology for games,h2,A1.04,vr,9
Nygel Vaatstra,Technology for games,h1,A1.04,do,15
Nygel Vaatstra,Moderne Databases,h1,A1.10,ma,13
Nygel Vaatstra,Technology for games,w2,C1.112,di,9
Nygel Vaatstra,Compilerbouw,w1,A1.04,ma,15
Nygel Vaatstra,Moderne Databases,p3,A1.10,wo,11
Nygel Vaatstra,Software engineering,w2,A1.04,wo,13
Nygel Vaatstra,Moderne Databases,w3,A1.10,di,13
Nygel Vaatstra,Compilerbouw,h1,C0.110,di,9
Nygel Vaatstra,Compilerbouw,p1,A1.04,di,11
Nygel Vaatstra,Compilerbouw,h2,C0.110,di,11
Nygel Vaatstra,Software engineering,h1,C0.110,ma,15
Frederic IJkema,Software engineering,p2,A1.04,do,9
Frederic IJkema,Moderne Databases,h1,A1.10,ma,13
Frederic IJkema,Moderne Databases,p3,A1.10,wo,11
Frederic IJkema,Software engineering,w2,A1.04,wo,13
Frederic IJkema,Algoritmen en complexiteit,p1,B0.201,di,15
Frederic IJkema,Algoritmen en complexiteit,h1,B0.201,di,9
Frederic IJkema,Moderne Databases,w3,A1.10,di,13
Frederic IJkema,Algoritmen en complexiteit,w2,B0.201,di,13
Frederic IJkema,Software engineering,h1,C0.110,ma,15
Brigitta Diallo,Collectieve Intelligentie,h1,C0.110,di,13
Brigitta Diallo,Collectieve Intelligentie,w2,A1.06,do,9
Brigitta Diallo,Software engineering,w1,A1.04,wo,11
Brigitta Diallo,Software engineering,p2,A1.04,do,9
Brigitta Diallo,Data Mining,p1,A1.08,vr,9
Brigitta Diallo,Compilerbouw practicum,p2,A1.08,ma,11
Brigitta Diallo,Collectieve Intelligentie,p3,A1.06,vr,11
Brigitta Diallo,Data Mining,h2,A1.04,vr,15
Brigitta Diallo,Collectieve Intelligentie,h2,C0.110,di,15
Brigitta Diallo,Data Mining,w2,C1.112,do,13
Brigitta Diallo,Algoritmen en complexiteit,h1,B0.201,di,9
Brigitta Diallo,Algoritmen en complexiteit,p1,B0.201,di,15
Brigitta Diallo,Data Mining,h1,A1.04,vr,13
Brigitta Diallo,Algoritmen en complexiteit,w2,B0.201,di,13
Brigitta Diallo,Collectieve Intelligentie,h3,C0.110,di,17
Brigitta Diallo,Software engineering,h1,C0.110,ma,15
Herwin Ester,Autonomous Agents 2,w3,C1.112,wo,11
Herwin Ester,Bioinformatica,h2,B0.201,ma,11
Herwin Ester,Bioinformatica,h3,B0.201,ma,13
Herwin Ester,Autonomous Agents 2,h2,B0.201,do,13
Herwin Ester,Bioinformatica,h1,B0.201,ma,9
Herwin Ester,Data Mining,p3,C1.112,vr,13
Herwin Ester,Data Mining,h2,A1.04,vr,15
Herwin Ester,Bioinformatica,w1,A1.06,di,11
Herwin Ester,Bioinformatica,p3,A1.06,wo,13
Herwin Ester,Autonomous Agents 2,h1,B0.201,do,11
Herwin Ester,Data Mining,h1,A1.04,vr,13
Herwin Ester,Data Mining,w3,C1.112,do,15
Herwin Ester,Autonomous Agents 2,p1,C1.112,wo,13
Marije de Vreeze,Collectieve Intelligentie,h1,C0.110,di,13
Marije de Vreeze,Collectieve Intelligentie,p2,A1.06,vr,9
Marije de Vreeze,Collectieve Intelligentie,w4,A1.06,do,13
Marije de Vreeze,Programmeren in Java 2,p4,A1.10,vr,11
Marije de Vreeze,Collectieve Intelligentie,h3,C0.110,di,17
Marije de Vreeze,Collectieve Intelligentie,h2,C0.110,di,15
Eltjo Beunen,Reflectie op de digitale cultuur,h2,A1.10,di,9
Eltjo Beunen,Software engineering,w1,A1.04,wo,11
Eltjo Beunen,Software engineering,p2,A1.04,do,9
Eltjo Beunen,Reflectie op de digitale cultuur,w3,C1.112,ma,13
Eltjo Beunen,Reflectie op de digitale cultuur,h1,A1.10,ma,15
Eltjo Beunen,Software engineering,h1,C0.110,ma,15
Resul Kuijpers,Autonomous Agents 2,w2,A1.08,vr,15
Resul Kuijpers,Bioinformatica,h2,B0.201,ma,11
Resul Kuijpers,Bioinformatica,h3,B0.201,ma,13
Resul Kuijpers,Software engineering,p2,A1.04,do,9
Resul Kuijpers,Autonomous Agents 2,h2,B0.201,do,13
Resul Kuijpers,Bioinformatica,h1,B0.201,ma,9
Resul Kuijpers,Autonomous Agents 2,p3,C1.112,do,9
Resul Kuijpers,Bioinformatica,p3,A1.06,wo,13
Resul Kuijpers,Autonomous Agents 2,h1,B0.201,do,11
Resul Kuijpers,Software engineering,w2,A1.04,wo,13
Resul Kuijpers,Bioinformatica,w3,A1.06,di,15
Resul Kuijpers,Software engineering,h1,C0.110,ma,15
Mayla de Snoo,Project Genetic Algorithms,p3,A1.08,wo,11
Mayla de Snoo,Compilerbouw practicum,p3,A1.08,ma,13
Ard Tielemans,Collectieve Intelligentie,h1,C0.110,di,13
Ard Tielemans,Collectieve Intelligentie,w2,A1.06,do,9
Ard Tielemans,Bioinformatica,h2,B0.201,ma,11
Ard Tielemans,Bioinformatica,h3,B0.201,ma,13
Ard Tielemans,Data Mining,p1,A1.08,vr,9
Ard Tielemans,Bioinformatica,h1,B0.201,ma,9
Ard Tielemans,Programmeren in Java 2,p1,A1.10,do,13
Ard Tielemans,Collectieve Intelligentie,p3,A1.06,vr,11
Ard Tielemans,Data Mining,h2,A1.04,vr,15
Ard Tielemans,Bioinformatica,p1,A1.06,wo,9
Ard Tielemans,Bioinformatica,w1,A1.06,di,11
Ard Tielemans,Data Mining,w2,C1.112,do,13
Ard Tielemans,Algoritmen en complexiteit,h1,B0.201,di,9
Ard Tielemans,Algoritmen en complexiteit,p1,B0.201,di,15
Ard Tielemans,Data Mining,h1,A1.04,vr,13
Ard Tielemans,Algoritmen en complexiteit,w2,B0.201,di,13
Ard Tielemans,Collectieve Intelligentie,h3,C0.110,di,17
Ard Tielemans,Collectieve Intelligentie,h2,C0.110,di,15
Angle Berentsen,Reflectie op de digitale cultuur,h2,A1.10,di,9
Angle Berentsen,Advanced Heuristics,p1,C1.112,vr,9
Angle Berentsen,Kansrekenen 2,h1,C0.110,ma,11
Angle Berentsen,Kansrekenen 2,h2,C0.110,ma,13
Angle Berentsen,Advanced Heuristics,h1,A1.06,di,9
Angle Berentsen,Algoritmen en complexiteit,h1,B0.201,di,9
Angle Berentsen,Algoritmen en complexiteit,p1,B0.201,di,15
Angle Berentsen,Reflectie op de digitale cultuur,w3,C1.112,ma,13
Angle Berentsen,Reflectie op de digitale cultuur,h1,A1.10,ma,15
Angle Berentsen,Algoritmen en complexiteit,w2,B0.201,di,13
Maris Wielenga,Calculus 2,w3,A1.04,ma,13
Maris Wielenga,Calculus 2,h1,C0.110,ma,9
Maron Miedema,Software engineering,p1,A1.04,wo,15
Maron Miedema,Moderne Databases,p2,A1.10,wo,9
Maron Miedema,Software engineering,w1,A1.04,wo,11
Maron Miedema,Moderne Databases,h1,A1.10,ma,13
Maron Miedema,Project Genetic Algorithms,p1,B0.201,vr,13
Maron Miedema,Moderne Databases,w3,A1.10,di,13
Maron Miedema,Software engineering,h1,C0.110,ma,15
Jeremey Bontenbal,Reflectie op de digitale cultuur,h2,A1.10,di,9
Jeremey Bontenbal,Kansrekenen 2,h1,C0.110,ma,11
Jeremey Bontenbal,Reflectie op de digitale cultuur,w1,C1.112,ma,9
Jeremey Bontenbal,Kansrekenen 2,h2,C0.110,ma,13
Jeremey Bontenbal,Reflectie op de digitale cultuur,h1,A1.10,ma,15
Dingenus Loeffen,Netwerken en systeembeveiliging,p1,A1.10,wo,13
Sonny Mol,Software engineering,p2,A1.04,do,9
Sonny Mol,Programmeren in Java 2,p2,A1.10,do,15
Sonny Mol,Software engineering,w2,A1.04,wo,13
Sonny Mol,Software engineering,h1,C0.110,ma,15
Sherwin Lugthart,Calculus 2,h1,C0.110,ma,9
Sherwin Lugthart,Calculus 2,w2,A1.04,ma,11
Monika Blikman,Informatie- en organisatieontwerp,h1,A1.06,ma,13
Monika Blikman,Analysemethoden en -technieken,h1,A1.10,di,11
Monika Blikman,Informatie- en organisatieontwerp,h2,A1.06,ma,15
Monika Blikman,Kansrekenen 2,h1,C0.110,ma,11
Monika Blikman,Informatie- en organisatieontwerp,w2,A1.08,di,9
Monika Blikman,Kansrekenen 2,h2,C0.110,ma,13
Monika Blikman,Netwerken en systeembeveiliging,p1,A1.10,wo,13
Monika Blikman,Informatie- en organisatieontwerp,p2,A1.08,di,13
Adil Klop,Calculus 2,h1,C0.110,ma,9
Adil Klop,Heuristieken 2,w2,B0.201,vr,11
Adil Klop,Calculus 2,w1,A1.04,ma,9
Adil Klop,Programmeren in Java 2,p3,A1.10,vr,9
Adil Klop,Heuristieken 2,h1,A1.04,vr,11
Shauny van Hezik,Kansrekenen 2,h2,C0.110,ma,13
Shauny van Hezik,Kansrekenen 2,h1,C0.110,ma,11
Shauny van Hezik,Zoeken sturen en bewegen,p3,A1.08,do,15
Haroun Lemaire,Software engineering,p1,A1.04,wo,15
Haroun Lemaire,Calculus 2,h1,C0.110,ma,9
Haroun Lemaire,Software engineering,w1,A1.04,wo,11
Haroun Lemaire,Bioinformatica,h2,B0.201,ma,11
Haroun Lemaire,Bioinformatica,h3,B0.201,ma,13
Haroun Lemaire,Bioinformatica,h1,B0.201,ma,9
Haroun Lemaire,Bioinformatica,p1,A1.06,wo,9
Haroun Lemaire,Calculus 2,w1,A1.04,ma,9
Haroun Lemaire,Bioinformatica,w3,A1.06,di,15
Haroun Lemaire,Software engineering,h1,C0.110,ma,15
Jannette Rust,Project Numerical Recipes,p3,A1.08,do,9
Geurt Nuiten,Lineaire Algebra,h1,A1.10,ma,9
Geurt Nuiten,Software engineering,p1,A1.04,wo,15
Geurt Nuiten,Software engineering,w1,A1.04,wo,11
Geurt Nuiten,Heuristieken 1,w2,B0.201,wo,13
Geurt Nuiten,Heuristieken 1,h1,B0.201,ma,15
Geurt Nuiten,Lineaire Algebra,h2,A1.10,ma,11
Geurt Nuiten,Software engineering,h1,C0.110,ma,15
Wijntje Plaizier,Netwerken en systeembeveiliging,p4,A1.10,do,11
Wijntje Plaizier,Programmeren in Java 2,p2,A1.10,do,15
Rintje Dumoulin,Analysemethoden en -technieken,h1,A1.10,di,11
Juliet Noordzij,Calculus 2,h1,C0.110,ma,9
Juliet Noordzij,Calculus 2,w2,A1.04,ma,11
Juliet Noordzij,Kansrekenen 2,h1,C0.110,ma,11
Juliet Noordzij,Kansrekenen 2,h2,C0.110,ma,13
Juliet Noordzij,Moderne Databases,h1,A1.10,ma,13
Juliet Noordzij,Moderne Databases,w2,B0.201,vr,15
Juliet Noordzij,Moderne Databases,p1,A1.10,di,15
El van Rosmalen,Lineaire Algebra,h1,A1.10,ma,9
El van Rosmalen,Lineaire Algebra,h2,A1.10,ma,11
Ytje Hup,Heuristieken 1,w2,B0.201,wo,13
Ytje Hup,Heuristieken 1,h1,B0.201,ma,15
Ceren van den Engel,Programmeren in Java 2,p6,A1.10,vr,15
Ceren van den Engel,Compilerbouw,w1,A1.04,ma,15
Ceren van den Engel,Compilerbouw,h1,C0.110,di,9
Ceren van den Engel,Compilerbouw,p1,A1.04,di,11
Ceren van den Engel,Compilerbouw,h2,C0.110,di,11
Micha van Maarseveen,Databases 2,w1,A1.04,di,15
Micha van Maarseveen,Databases 2,h1,C0.110,ma,17
Micha van Maarseveen,Moderne Databases,p2,A1.10,wo,9
Micha van Maarseveen,Moderne Databases,w1,A1.08,di,15
Micha van Maarseveen,Analysemethoden en -technieken,h1,A1.10,di,11
Micha van Maarseveen,Project Genetic Algorithms,p3,A1.08,wo,11
Micha van Maarseveen,Moderne Databases,h1,A1.10,ma,13
Loulou Panman,Calculus 2,w1,A1.04,ma,9
Loulou Panman,Calculus 2,h1,C0.110,ma,9
Neele Veeke,Moderne Databases,w2,B0.201,vr,15
Neele Veeke,Moderne Databases,h1,A1.10,ma,13
Neele Veeke,Moderne Databases,p3,A1.10,wo,11
Chloe Vermanen,Lineaire Algebra,h1,A1.10,ma,9
Chloe Vermanen,Calculus 2,h1,C0.110,ma,9
Chloe Vermanen,Analysemethoden en -technieken,h1,A1.10,di,11
Chloe Vermanen,Calculus 2,w1,A1.04,ma,9
Chloe Vermanen,Lineaire Algebra,h2,A1.10,ma,11
Wieke de Leest,Lineaire Algebra,h1,A1.10,ma,9
Wieke de Leest,Lineaire Algebra,h2,A1.10,ma,11
Esperanza Kwee,Kansrekenen 2,h2,C0.110,ma,13
Esperanza Kwee,Kansrekenen 2,h1,C0.110,ma,11
Cheyenna Reuvekamp,Lineaire Algebra,h1,A1.10,ma,9
Cheyenna Reuvekamp,Webprogrammeren en databases,p2,C1.112,wo,9
Cheyenna Reuvekamp,Algoritmen en complexiteit,w1,B0.201,di,11
Cheyenna Reuvekamp,Webprogrammeren en databases,h2,A1.04,do,13
Cheyenna Reuvekamp,Webprogrammeren en databases,h1,A1.04,do,11
Cheyenna Reuvekamp,Algoritmen en complexiteit,h1,B0.201,di,9
Cheyenna Reuvekamp,Algoritmen en complexiteit,p1,B0.201,di,15
Cheyenna Reuvekamp,Webprogrammeren en databases,w2,C1.112,di,13
Cheyenna Reuvekamp,Lineaire Algebra,h2,A1.10,ma,11
Sayfeddine Wolswijk,Webprogrammeren en databases,h2,A1.04,do,13
Sayfeddine Wolswijk,Webprogrammeren en databases,h1,A1.04,do,11
Sayfeddine Wolswijk,Webprogrammeren en databases,w2,C1.112,di,13
Sayfeddine Wolswijk,Webprogrammeren en databases,p2,C1.112,wo,9
Malcolm Looij,Lineaire Algebra,h1,A1.10,ma,9
Malcolm Looij,Databases 2,h1,C0.110,ma,17
Malcolm Looij,Calculus 2,h1,C0.110,ma,9
Malcolm Looij,Calculus 2,w1,A1.04,ma,9
Malcolm Looij,Lineaire Algebra,h2,A1.10,ma,11
Malcolm Looij,Databases 2,w2,A1.04,wo,9
Nathanael Plasman,Webprogrammeren en databases,p2,C1.112,wo,9
Nathanael Plasman,Webprogrammeren en databases,w1,C1.112,di,11
Nathanael Plasman,Webprogrammeren en databases,h2,A1.04,do,13
Nathanael Plasman,Webprogrammeren en databases,h1,A1.04,do,11
Nathanael Plasman,Programmeren in Java 2,p5,A1.10,vr,13
Johanne Holstein,Compilerbouw practicum,p3,A1.08,ma,13
Johanne Holstein,Netwerken en systeembeveiliging,p2,A1.10,wo,15
Devlin Bronsema,Databases 2,h1,C0.110,ma,17
Devlin Bronsema,Informatie- en organisatieontwerp,h1,A1.06,ma,13
Devlin Bronsema,Programmeren in Java 2,p2,A1.10,do,15
Devlin Bronsema,Informatie- en organisatieontwerp,w1,A1.08,ma,15
Devlin Bronsema,Informatie- en organisatieontwerp,h2,A1.06,ma,15
Devlin Bronsema,Informatie- en organisatieontwerp,p2,A1.08,di,13
Devlin Bronsema,Databases 2,w2,A1.04,wo,9
Xiao Teekens,Lineaire Algebra,h1,A1.10,ma,9
Xiao Teekens,Interactie-ontwerp,h1,B0.201,wo,15
Xiao Teekens,Reflectie op de digitale cultuur,h2,A1.10,di,9
Xiao Teekens,Reflectie op de digitale cultuur,w1,C1.112,ma,9
Xiao Teekens,Programmeren in Java 2,p4,A1.10,vr,11
Xiao Teekens,Interactie-ontwerp,h2,B0.201,do,9
Xiao Teekens,Zoeken sturen en bewegen,p1,A1.08,do,11
Xiao Teekens,Reflectie op de digitale cultuur,h1,A1.10,ma,15
Xiao Teekens,Lineaire Algebra,h2,A1.10,ma,11
Yde Christiaens,Bioinformatica,w2,A1.06,di,13
Yde Christiaens,Databases 2,w1,A1.04,di,15
Yde Christiaens,Databases 2,h1,C0.110,ma,17
Yde Christiaens,Calculus 2,h1,C0.110,ma,9
Yde Christiaens,Bioinformatica,h2,B0.201,ma,11
Yde Christiaens,Kansrekenen 2,h1,C0.110,ma,11
Yde Christiaens,Bioinformatica,h3,B0.201,ma,13
Yde Christiaens,Kansrekenen 2,h2,C0.110,ma,13
Yde Christiaens,Bioinformatica,h1,B0.201,ma,9
Yde Christiaens,Bioinformatica,p3,A1.06,wo,13
Yde Christiaens,Calculus 2,w1,A1.04,ma,9
Yde Christiaens,Programmeren in Java 2,p1,A1.10,do,13
Taeke Renes,Compilerbouw practicum,p1,A1.08,ma,9
Taeke Renes,Programmeren in Java 2,p4,A1.10,vr,11
Kimm Rienks,Software engineering,p1,A1.04,wo,15
Kimm Rienks,Calculus 2,h1,C0.110,ma,9
Kimm Rienks,Calculus 2,w2,A1.04,ma,11
Kimm Rienks,Software engineering,w2,A1.04,wo,13
Kimm Rienks,Programmeren in Java 2,p5,A1.10,vr,13
Kimm Rienks,Software engineering,h1,C0.110,ma,15
Machteld Kwantes,Heuristieken 1,w2,B0.201,wo,13
Machteld Kwantes,Heuristieken 1,h1,B0.201,ma,15
Marnik Imthorn,Zoeken sturen en bewegen,p2,A1.08,do,13
Marnik Imthorn,Programmeren in Java 2,p1,A1.10,do,13
Abdallah Beulen,Autonomous Agents 2,w3,C1.112,wo,11
Abdallah Beulen,Reflectie op de digitale cultuur,h2,A1.10,di,9
Abdallah Beulen,Software engineering,p1,A1.04,wo,15
Abdallah Beulen,Analysemethoden en -technieken,h1,A1.10,di,11
Abdallah Beulen,Reflectie op de digitale cultuur,w1,C1.112,ma,9
Abdallah Beulen,Heuristieken 1,w2,B0.201,wo,13
Abdallah Beulen,Autonomous Agents 2,h2,B0.201,do,13
Abdallah Beulen,Heuristieken 1,h1,B0.201,ma,15
Abdallah Beulen,Autonomous Agents 2,h1,B0.201,do,11
Abdallah Beulen,Software engineering,w2,A1.04,wo,13
Abdallah Beulen,Reflectie op de digitale cultuur,h1,A1.10,ma,15
Abdallah Beulen,Software engineering,h1,C0.110,ma,15
Abdallah Beulen,Autonomous Agents 2,p2,C1.112,wo,15
Hetty Lindhout,Collectieve Intelligentie,h1,C0.110,di,13
Hetty Lindhout,Collectieve Intelligentie,w2,A1.06,do,9
Hetty Lindhout,Collectieve Intelligentie,p2,A1.06,vr,9
Hetty Lindhout,Heuristieken 1,h1,B0.201,ma,15
Hetty Lindhout,Netwerken en systeembeveiliging,p3,A1.10,do,9
Hetty Lindhout,Heuristieken 1,w1,B0.201,wo,11
Hetty Lindhout,Collectieve Intelligentie,h3,C0.110,di,17
Hetty Lindhout,Collectieve Intelligentie,h2,C0.110,di,15
Arif Schrader,Calculus 2,w3,A1.04,ma,13
Arif Schrader,Project Genetic Algorithms,p2,A1.08,wo,9
Arif Schrader,Calculus 2,h1,C0.110,ma,9
Kaoutar Philips,Advanced Heuristics,p2,A1.08,vr,11
Kaoutar Philips,Bioinformatica,h2,B0.201,ma,11
Kaoutar Philips,Bioinformatica,h3,B0.201,ma,13
Kaoutar Philips,Kansrekenen 2,h1,C0.110,ma,11
Kaoutar Philips,Kansrekenen 2,h2,C0.110,ma,13
Kaoutar Philips,Bioinformatica,h1,B0.201,ma,9
Kaoutar Philips,Bioinformatica,p1,A1.06,wo,9
Kaoutar Philips,Advanced Heuristics,h1,A1.06,di,9
Kaoutar Philips,Bioinformatica,w3,A1.06,di,15
Enrique van den Born,Informatie- en organisatieontwerp,h1,A1.06,ma,13
