Student,Vak,Activiteit,Zaal,Dag,Tijdslot
Emil Bergmans,Algoritmen en complexiteit,h1,A1.08,do,11
Emil Bergmans,Kansrekenen 2,h2,A1.04,do,15
Emil Bergmans,Project Genetic Algorithms,p2,A1.04,vr,15
Emil Bergmans,Netwerken en systeembeveiliging,p4,A1.06,do,11
Emil Bergmans,Algoritmen en complexiteit,p1,B0.201,vr,13
Cyrano van den Eijnde,Kansrekenen 2,h1,A1.08,wo,13
Cyrano van den Eijnde,Heuristieken 1,h1,A1.08,ma,13
Cyrano van den Eijnde,Lineaire Algebra,h2,C1.112,wo,11
Cyrano van den Eijnde,Kansrekenen 2,h2,A1.04,do,15
Cyrano van den Eijnde,Heuristieken 1,w1,A1.08,do,15
Cyrano van den Eijnde,Lineaire Algebra,h1,A1.10,vr,15
Krijna de Kreij,Zoeken sturen en bewegen,p2,A1.04,di,9
Myron Middel,Architectuur en computerorganisatie,h1,A1.06,do,13
Myron Middel,Advanced Heuristics,p2,A1.06,vr,11
Myron Middel,Advanced Heuristics,h1,C1.112,vr,9
Myron Middel,Architectuur en computerorganisatie,h2,C0.110,wo,17
Samah van 't Oever,Kansrekenen 2,h1,A1.08,wo,13
Samah van 't Oever,Moderne Databases,w2,A1.06,di,11
Samah van 't Oever,Kansrekenen 2,h2,A1.04,do,15
Samah van 't Oever,Moderne Databases,p3,A1.06,di,9
Samah van 't Oever,Moderne Databases,h1,C0.110,wo,13
Abdeslam Ridderhof,Calculus 2,w1,C1.112,di,15
Abdeslam Ridderhof,Programmeren in Java 2,p2,A1.04,vr,13
Abdeslam Ridderhof,Calculus 2,h1,A1.08,wo,15
Marco Gilsing,Moderne Databases,h1,C0.110,wo,13
Marco Gilsing,Moderne Databases,w3,C1.112,di,9
Marco Gilsing,Moderne Databases,p3,A1.06,di,9
Sezen Kivits,Zoeken sturen en bewegen,p2,A1.04,di,9
Sezen Kivits,Netwerken en systeembeveiliging,p1,A1.08,vr,9
Mouna Lathouwers,Bioinformatica,w2,A1.06,di,13
Mouna Lathouwers,Moderne Databases,w1,C1.112,ma,13
Mouna Lathouwers,Bioinformatica,h2,A1.04,wo,11
Mouna Lathouwers,Moderne Databases,p3,A1.06,di,9
Mouna Lathouwers,Databases 2,h1,A1.10,ma,9
Mouna Lathouwers,Bioinformatica,h3,B0.201,wo,9
Mouna Lathouwers,Moderne Databases,h1,C0.110,wo,13
Mouna Lathouwers,Bioinformatica,h1,A1.10,di,9
Mouna Lathouwers,Bioinformatica,p2,C1.112,wo,13
Mouna Lathouwers,Databases 2,w1,C1.112,di,13
Yang van Munster,Project Numerical Recipes,p1,C1.112,vr,11
Mies Westra,Programmeren in Java 2,p2,A1.04,vr,13
Theadora Besemer,Data Mining,p3,C1.112,di,11
Theadora Besemer,Data Mining,w1,A1.04,do,9
Theadora Besemer,Data Mining,h2,A1.04,wo,15
Theadora Besemer,Data Mining,h1,C0.110,do,9
Lucienne Caris,Technology for games,w1,A1.04,ma,15
Lucienne Caris,Algoritmen en complexiteit,w2,A1.08,vr,13
Lucienne Caris,Compilerbouw,h1,A1.08,di,15
Lucienne Caris,Technology for games,h1,A1.06,do,15
Lucienne Caris,Algoritmen en complexiteit,h1,A1.08,do,11
Lucienne Caris,Compilerbouw,p1,A1.10,wo,9
Lucienne Caris,Compilerbouw,w1,A1.10,di,11
Lucienne Caris,Compilerbouw,h2,A1.06,wo,13
Lucienne Caris,Technology for games,h2,A1.10,wo,11
Lucienne Caris,Algoritmen en complexiteit,p1,B0.201,vr,13
Goos Dane,Project Genetic Algorithms,p3,C0.110,vr,13
Goos Dane,Zoeken sturen en bewegen,p3,A1.04,do,13
Goos Dane,Compilerbouw practicum,p2,A1.04,di,13
Frederikus Wullink,Calculus 2,w3,A1.08,do,13
Frederikus Wullink,Calculus 2,h1,A1.08,wo,15
Frederikus Wullink,Analysemethoden en -technieken,h1,C0.110,ma,11
Noelle Melis,Project Genetic Algorithms,p3,C0.110,vr,13
Aart Pothuizen,Compilerbouw,h1,A1.08,di,15
Aart Pothuizen,Reflectie op de digitale cultuur,h2,A1.10,do,11
Aart Pothuizen,Project Genetic Algorithms,p3,C0.110,vr,13
Aart Pothuizen,Reflectie op de digitale cultuur,h1,A1.10,vr,9
Aart Pothuizen,Compilerbouw,p1,A1.10,wo,9
Aart Pothuizen,Software engineering,w2,A1.06,do,9
Aart Pothuizen,Compilerbouw,w1,A1.10,di,11
Aart Pothuizen,Compilerbouw,h2,A1.06,wo,13
Aart Pothuizen,Reflectie op de digitale cultuur,w2,A1.04,wo,13
Aart Pothuizen,Software engineering,h1,C0.110,do,17
Aart Pothuizen,Software engineering,p1,A1.04,vr,11
Noud Menke,Compilerbouw,h1,A1.08,di,15
Noud Menke,Programmeren in Java 2,p5,A1.06,ma,13
Noud Menke,Compilerbouw,p1,A1.10,wo,9
Noud Menke,Compilerbouw,h2,A1.06,wo,13
Noud Menke,Zoeken sturen en bewegen,p2,A1.04,di,9
Noud Menke,Compilerbouw,w2,A1.10,di,15
Hanne Brans,Technology for games,w1,A1.04,ma,15
Hanne Brans,Reflectie op de digitale cultuur,h2,A1.10,do,11
Hanne Brans,Analysemethoden en -technieken,h1,C0.110,ma,11
Hanne Brans,Technology for games,h1,A1.06,do,15
Hanne Brans,Reflectie op de digitale cultuur,w1,C0.110,vr,15
Hanne Brans,Reflectie op de digitale cultuur,h1,A1.10,vr,9
Hanne Brans,Technology for games,h2,A1.10,wo,11
Sivar Rottier,Moderne Databases,w1,C1.112,ma,13
Sivar Rottier,Collectieve Intelligentie,p4,A1.10,vr,11
Sivar Rottier,Collectieve Intelligentie,h2,A1.04,ma,11
Sivar Rottier,Collectieve Intelligentie,w3,A1.04,ma,13
Sivar Rottier,Databases 2,h1,A1.10,ma,9
Sivar Rottier,Moderne Databases,h1,C0.110,wo,13
Sivar Rottier,Collectieve Intelligentie,h3,C1.112,ma,9
Sivar Rottier,Collectieve Intelligentie,h1,A1.08,di,9
Sivar Rottier,Moderne Databases,p1,B0.201,do,11
Sivar Rottier,Databases 2,w1,C1.112,di,13
Bodie Metselaar,Project Genetic Algorithms,p1,B0.201,do,15
Bodie Metselaar,Bioinformatica,h2,A1.04,wo,11
Bodie Metselaar,Compilerbouw,h1,A1.08,di,15
Bodie Metselaar,Bioinformatica,w3,A1.08,vr,11
Bodie Metselaar,Bioinformatica,h3,B0.201,wo,9
Bodie Metselaar,Compilerbouw,p1,A1.10,wo,9
Bodie Metselaar,Bioinformatica,p1,B0.201,ma,13
Bodie Metselaar,Bioinformatica,h1,A1.10,di,9
Bodie Metselaar,Compilerbouw,h2,A1.06,wo,13
Bodie Metselaar,Compilerbouw,w2,A1.10,di,15
Leon van Maurik,Compilerbouw,p2,C1.112,do,15
Leon van Maurik,Compilerbouw,h1,A1.08,di,15
Leon van Maurik,Calculus 2,h1,A1.08,wo,15
Leon van Maurik,Databases 2,h1,A1.10,ma,9
Leon van Maurik,Compilerbouw,w1,A1.10,di,11
Leon van Maurik,Compilerbouw,h2,A1.06,wo,13
Leon van Maurik,Calculus 2,w3,A1.08,do,13
Leon van Maurik,Project Numerical Recipes,p3,C0.110,di,9
Leon van Maurik,Databases 2,w1,C1.112,di,13
Talha Vermeeren,Data Mining,h2,A1.04,wo,15
Talha Vermeeren,Data Mining,h1,C0.110,do,9
Talha Vermeeren,Data Mining,p2,A1.08,vr,15
Talha Vermeeren,Netwerken en systeembeveiliging,p1,A1.08,vr,9
Talha Vermeeren,Data Mining,w1,A1.04,do,9
Bilal Tip,Netwerken en systeembeveiliging,p2,C0.110,wo,15
Tamar Jongbloed,Project Genetic Algorithms,p1,B0.201,do,15
Tamar Jongbloed,Machine Learning,h2,C1.112,wo,15
Tamar Jongbloed,Kansrekenen 2,h1,A1.08,wo,13
Tamar Jongbloed,Software engineering,w1,C1.112,ma,11
Tamar Jongbloed,Kansrekenen 2,h2,A1.04,do,15
Tamar Jongbloed,Machine Learning,h1,C0.110,ma,13
Tamar Jongbloed,Programmeren in Java 2,p1,A1.06,vr,13
Tamar Jongbloed,Software engineering,h1,C0.110,do,17
Tamar Jongbloed,Software engineering,p1,A1.04,vr,11
Jos van der Zwet,Bioinformatica,w2,A1.06,di,13
Jos van der Zwet,Programmeren in Java 2,p4,A1.08,ma,15
Jos van der Zwet,Bioinformatica,h2,A1.04,wo,11
Jos van der Zwet,Compilerbouw,h1,A1.08,di,15
Jos van der Zwet,Bioinformatica,h3,B0.201,wo,9
Jos van der Zwet,Compilerbouw,p1,A1.10,wo,9
Jos van der Zwet,Calculus 2,h1,A1.08,wo,15
Jos van der Zwet,Zoeken sturen en bewegen,p3,A1.04,do,13
Jos van der Zwet,Calculus 2,w2,C1.112,vr,13
Jos van der Zwet,Bioinformatica,h1,A1.10,di,9
Jos van der Zwet,Compilerbouw,h2,A1.06,wo,13
Jos van der Zwet,Compilerbouw,w2,A1.10,di,15
Jos van der Zwet,Bioinformatica,p2,C1.112,wo,13
Rudolph Bosman,Calculus 2,w1,C1.112,di,15
Rudolph Bosman,Calculus 2,h1,A1.08,wo,15
Silvie Thoma,Collectieve Intelligentie,p2,A1.06,vr,9
Silvie Thoma,Collectieve Intelligentie,h2,A1.04,ma,11
Silvie Thoma,Collectieve Intelligentie,h3,C1.112,ma,9
Silvie Thoma,Compilerbouw practicum,p2,A1.04,di,13
Silvie Thoma,Collectieve Intelligentie,h1,A1.08,di,9
Silvie Thoma,Collectieve Intelligentie,w1,B0.201,wo,15
Aidan van Iwaarden,Programmeren in Java 2,p5,A1.06,ma,13
Aidan van Iwaarden,Compilerbouw,h1,A1.08,di,15
Aidan van Iwaarden,Compilerbouw,p1,A1.10,wo,9
Aidan van Iwaarden,Compilerbouw,w1,A1.10,di,11
Aidan van Iwaarden,Compilerbouw,h2,A1.06,wo,13
Liana Charita,Programmeren in Java 2,p3,B0.201,di,13
Liana Charita,Reflectie op de digitale cultuur,h2,A1.10,do,11
Liana Charita,Analysemethoden en -technieken,h1,C0.110,ma,11
Liana Charita,Reflectie op de digitale cultuur,w1,C0.110,vr,15
Liana Charita,Reflectie op de digitale cultuur,h1,A1.10,vr,9
Dingenus Loeffen,Netwerken en systeembeveiliging,p2,C0.110,wo,15
Richenel Giesen,Analysemethoden en -technieken,h1,C0.110,ma,11
Abdul van der Meeren,Bioinformatica,h2,A1.04,wo,11
Abdul van der Meeren,Bioinformatica,w3,A1.08,vr,11
Abdul van der Meeren,Moderne Databases,w2,A1.06,di,11
Abdul van der Meeren,Programmeren in Java 2,p6,C0.110,di,11
Abdul van der Meeren,Bioinformatica,h3,B0.201,wo,9
Abdul van der Meeren,Moderne Databases,p3,A1.06,di,9
Abdul van der Meeren,Calculus 2,h1,A1.08,wo,15
Abdul van der Meeren,Bioinformatica,p1,B0.201,ma,13
Abdul van der Meeren,Moderne Databases,h1,C0.110,wo,13
Abdul van der Meeren,Bioinformatica,h1,A1.10,di,9
Abdul van der Meeren,Calculus 2,w3,A1.08,do,13
Florus Holtkamp,Programmeren in Java 2,p2,A1.04,vr,13
Florus Holtkamp,Analysemethoden en -technieken,h1,C0.110,ma,11
Nanette te Braak,Moderne Databases,p2,A1.08,di,13
Nanette te Braak,Compilerbouw,h1,A1.08,di,15
Nanette te Braak,Compilerbouw,p1,A1.10,wo,9
Nanette te Braak,Calculus 2,h1,A1.08,wo,15
Nanette te Braak,Architectuur en computerorganisatie,h1,A1.06,do,13
Nanette te Braak,Moderne Databases,h1,C0.110,wo,13
Nanette te Braak,Moderne Databases,w3,C1.112,di,9
Nanette te Braak,Compilerbouw,w1,A1.10,di,11
Nanette te Braak,Compilerbouw,h2,A1.06,wo,13
Nanette te Braak,Calculus 2,w3,A1.08,do,13
Nanette te Braak,Architectuur en computerorganisatie,h2,C0.110,wo,17
Hetty Lindhout,Heuristieken 1,h1,A1.08,ma,13
Hetty Lindhout,Collectieve Intelligentie,h2,A1.04,ma,11
Hetty Lindhout,Netwerken en systeembeveiliging,p3,A1.06,di,15
Hetty Lindhout,Heuristieken 1,w2,A1.06,ma,9
Hetty Lindhout,Collectieve Intelligentie,h3,C1.112,ma,9
Hetty Lindhout,Collectieve Intelligentie,h1,A1.08,di,9
Hetty Lindhout,Collectieve Intelligentie,w1,B0.201,wo,15
Hetty Lindhout,Collectieve Intelligentie,p1,A1.08,ma,9
Romy Piek,Machine Learning,h2,C1.112,wo,15
Romy Piek,Algoritmen en complexiteit,h1,A1.08,do,11
Romy Piek,Software engineering,w2,A1.06,do,9
Romy Piek,Machine Learning,h1,C0.110,ma,13
Romy Piek,Heuristieken 2,w2,A1.10,ma,13
Romy Piek,Algoritmen en complexiteit,w1,B0.201,ma,9
Romy Piek,Software engineering,h1,C0.110,do,17
Romy Piek,Software engineering,p1,A1.04,vr,11
Romy Piek,Heuristieken 2,h1,C0.110,vr,17
Romy Piek,Algoritmen en complexiteit,p1,B0.201,vr,13
Jonas Crombach,Kansrekenen 2,h1,A1.08,wo,13
Jonas Crombach,Kansrekenen 2,h2,A1.04,do,15
Kathryn de Jongste,Interactie-ontwerp,h2,B0.201,wo,13
Kathryn de Jongste,Project Numerical Recipes,p2,A1.10,wo,15
Kathryn de Jongste,Interactie-ontwerp,h1,A1.06,ma,15
Rein Leidelmeijer,Lineaire Algebra,h2,C1.112,wo,11
Rein Leidelmeijer,Moderne Databases,w2,A1.06,di,11
Rein Leidelmeijer,Moderne Databases,h1,C0.110,wo,13
Rein Leidelmeijer,Zoeken sturen en bewegen,p1,C0.110,ma,17
Rein Leidelmeijer,Lineaire Algebra,h1,A1.10,vr,15
Rein Leidelmeijer,Moderne Databases,p1,B0.201,do,11
Neele Veeke,Moderne Databases,w1,C1.112,ma,13
Neele Veeke,Moderne Databases,h1,C0.110,wo,13
Neele Veeke,Moderne Databases,p1,B0.201,do,11
Jenske Jongejan,Programmeren in Java 2,p4,A1.08,ma,15
Jenske Jongejan,Collectieve Intelligentie,p2,A1.06,vr,9
Jenske Jongejan,Collectieve Intelligentie,h2,A1.04,ma,11
Jenske Jongejan,Algoritmen en complexiteit,h1,A1.08,do,11
Jenske Jongejan,Collectieve Intelligentie,w3,A1.04,ma,13
Jenske Jongejan,Calculus 2,h1,A1.08,wo,15
Jenske Jongejan,Calculus 2,w1,C1.112,di,15
Jenske Jongejan,Collectieve Intelligentie,h3,C1.112,ma,9
Jenske Jongejan,Algoritmen en complexiteit,w1,B0.201,ma,9
Jenske Jongejan,Collectieve Intelligentie,h1,A1.08,di,9
Jenske Jongejan,Algoritmen en complexiteit,p1,B0.201,vr,13
Paulo Jak,Databases 2,w1,C1.112,di,13
Paulo Jak,Databases 2,h1,A1.10,ma,9
Le Janga,Compilerbouw,p2,C1.112,do,15
Le Janga,Kansrekenen 2,h1,A1.08,wo,13
Le Janga,Compilerbouw,h1,A1.08,di,15
Le Janga,Reflectie op de digitale cultuur,h2,A1.10,do,11
Le Janga,Heuristieken 2,w1,C1.112,ma,15
Le Janga,Reflectie op de digitale cultuur,h1,A1.10,vr,9
Le Janga,Kansrekenen 2,h2,A1.04,do,15
Le Janga,Compilerbouw,w1,A1.10,di,11
Le Janga,Compilerbouw,h2,A1.06,wo,13
Le Janga,Reflectie op de digitale cultuur,w2,A1.04,wo,13
Le Janga,Heuristieken 2,h1,C0.110,vr,17
Vinod Velt,Webprogrammeren en databases,p1,B0.201,vr,9
Vinod Velt,Databases 2,w2,A1.10,do,13
Vinod Velt,Webprogrammeren en databases,h2,C0.110,di,13
Vinod Velt,Databases 2,h1,A1.10,ma,9
Vinod Velt,Webprogrammeren en databases,w1,C1.112,wo,9
Vinod Velt,Webprogrammeren en databases,h1,B0.201,do,9
Belle Florijn,Project Numerical Recipes,p3,C0.110,di,9
Belle Florijn,Heuristieken 1,w1,A1.08,do,15
Belle Florijn,Heuristieken 1,h1,A1.08,ma,13
Patricia Sier,Compilerbouw,h2,A1.06,wo,13
Patricia Sier,Bioinformatica,h2,A1.04,wo,11
Patricia Sier,Project Numerical Recipes,p2,A1.10,wo,15
Patricia Sier,Compilerbouw,h1,A1.08,di,15
Patricia Sier,Bioinformatica,h3,B0.201,wo,9
Patricia Sier,Compilerbouw,p1,A1.10,wo,9
Patricia Sier,Bioinformatica,p1,B0.201,ma,13
Patricia Sier,Software engineering,w2,A1.06,do,9
Patricia Sier,Bioinformatica,h1,A1.10,di,9
Patricia Sier,Bioinformatica,w1,C0.110,di,15
Patricia Sier,Software engineering,h1,C0.110,do,17
Patricia Sier,Compilerbouw,w2,A1.10,di,15
Patricia Sier,Software engineering,p1,A1.04,vr,11
Kenan Spronck,Compilerbouw practicum,p3,C0.110,ma,9
Bauke Elschot,Compilerbouw,p1,A1.10,wo,9
Bauke Elschot,Compilerbouw,w2,A1.10,di,15
Bauke Elschot,Compilerbouw,h1,A1.08,di,15
Bauke Elschot,Compilerbouw,h2,A1.06,wo,13
Romello Reintjes,Collectieve Intelligentie,p4,A1.10,vr,11
Romello Reintjes,Collectieve Intelligentie,h2,A1.04,ma,11
Romello Reintjes,Collectieve Intelligentie,h3,C1.112,ma,9
Romello Reintjes,Collectieve Intelligentie,w4,A1.10,wo,13
Romello Reintjes,Collectieve Intelligentie,h1,A1.08,di,9
Merel de Olde,Programmeren in Java 2,p3,B0.201,di,13
Merel de Olde,Calculus 2,h1,A1.08,wo,15
Merel de Olde,Calculus 2,w2,C1.112,vr,13
Jarik Regeling,Heuristieken 1,h1,A1.08,ma,13
Jarik Regeling,Heuristieken 1,w1,A1.08,do,15
Jarik Regeling,Netwerken en systeembeveiliging,p1,A1.08,vr,9
Yuna Winkelaar,Algoritmen en complexiteit,h1,A1.08,do,11
Yuna Winkelaar,Algoritmen en complexiteit,w2,A1.08,vr,13
Yuna Winkelaar,Algoritmen en complexiteit,p1,B0.201,vr,13
Sayfeddine Bruijnes,Kansrekenen 2,h1,A1.08,wo,13
Sayfeddine Bruijnes,Programmeren in Java 2,p4,A1.08,ma,15
Sayfeddine Bruijnes,Data Mining,h2,A1.04,wo,15
Sayfeddine Bruijnes,Data Mining,h1,C0.110,do,9
Sayfeddine Bruijnes,Lineaire Algebra,h2,C1.112,wo,11
Sayfeddine Bruijnes,Kansrekenen 2,h2,A1.04,do,15
Sayfeddine Bruijnes,Lineaire Algebra,h1,A1.10,vr,15
Sayfeddine Bruijnes,Data Mining,p3,C1.112,di,11
Sayfeddine Bruijnes,Data Mining,w3,C0.110,ma,15
Jacky van Apeldoorn,Interactie-ontwerp,h2,B0.201,wo,13
Jacky van Apeldoorn,Interactie-ontwerp,h1,A1.06,ma,15
Chaimae Swiers,Programmeren in Java 2,p3,B0.201,di,13
Chaimae Swiers,Databases 2,w2,A1.10,do,13
Chaimae Swiers,Analysemethoden en -technieken,h1,C0.110,ma,11
Chaimae Swiers,Lineaire Algebra,h2,C1.112,wo,11
Chaimae Swiers,Databases 2,h1,A1.10,ma,9
Chaimae Swiers,Lineaire Algebra,h1,A1.10,vr,15
Ludovicus Eissens,Bioinformatica,w2,A1.06,di,13
Ludovicus Eissens,Kansrekenen 2,h1,A1.08,wo,13
Ludovicus Eissens,Bioinformatica,p3,C1.112,vr,15
Ludovicus Eissens,Bioinformatica,h2,A1.04,wo,11
Ludovicus Eissens,Software engineering,p2,A1.04,di,15
Ludovicus Eissens,Kansrekenen 2,h2,A1.04,do,15
Ludovicus Eissens,Bioinformatica,h3,B0.201,wo,9
Ludovicus Eissens,Software engineering,w2,A1.06,do,9
Ludovicus Eissens,Bioinformatica,h1,A1.10,di,9
Ludovicus Eissens,Software engineering,h1,C0.110,do,17
Valery Majoor,Compilerbouw,p2,C1.112,do,15
Valery Majoor,Kansrekenen 2,h1,A1.08,wo,13
Valery Majoor,Bioinformatica,h2,A1.04,wo,11
Valery Majoor,Compilerbouw,h1,A1.08,di,15
Valery Majoor,Bioinformatica,w3,A1.08,vr,11
Valery Majoor,Collectieve Intelligentie,h2,A1.04,ma,11
Valery Majoor,Kansrekenen 2,h2,A1.04,do,15
Valery Majoor,Collectieve Intelligentie,w3,A1.04,ma,13
Valery Majoor,Bioinformatica,h3,B0.201,wo,9
Valery Majoor,Collectieve Intelligentie,p3,A1.10,vr,13
Valery Majoor,Bioinformatica,p1,B0.201,ma,13
Valery Majoor,Collectieve Intelligentie,h3,C1.112,ma,9
Valery Majoor,Compilerbouw,w1,A1.10,di,11
Valery Majoor,Bioinformatica,h1,A1.10,di,9
Valery Majoor,Compilerbouw,h2,A1.06,wo,13
Valery Majoor,Collectieve Intelligentie,h1,A1.08,di,9
Ouidad van Hall,Machine Learning,h2,C1.112,wo,15
Ouidad van Hall,Data Mining,h2,A1.04,wo,15
Ouidad van Hall,Programmeren in Java 2,p5,A1.06,ma,13
Ouidad van Hall,Data Mining,h1,C0.110,do,9
Ouidad van Hall,Software engineering,w1,C1.112,ma,11
Ouidad van Hall,Machine Learning,h1,C0.110,ma,13
Ouidad van Hall,Netwerken en systeembeveiliging,p4,A1.06,do,11
Ouidad van Hall,Data Mining,p3,C1.112,di,11
Ouidad van Hall,Software engineering,h1,C0.110,do,17
Ouidad van Hall,Software engineering,p1,A1.04,vr,11
Ouidad van Hall,Data Mining,w1,A1.04,do,9
Annemarie Vooijs,Compilerbouw practicum,p3,C0.110,ma,9
Mattie Eisinga,Kansrekenen 2,h1,A1.08,wo,13
Mattie Eisinga,Heuristieken 1,h1,A1.08,ma,13
Mattie Eisinga,Netwerken en systeembeveiliging,p3,A1.06,di,15
Mattie Eisinga,Kansrekenen 2,h2,A1.04,do,15
Mattie Eisinga,Heuristieken 1,w2,A1.06,ma,9
Tea Horstink,Programmeren in Java 2,p4,A1.08,ma,15
Tea Horstink,Compilerbouw,h1,A1.08,di,15
Tea Horstink,Compilerbouw,p1,A1.10,wo,9
Tea Horstink,Compilerbouw,h2,A1.06,wo,13
Tea Horstink,Compilerbouw,w2,A1.10,di,15
Cherissa Koudijs,Lineaire Algebra,h2,C1.112,wo,11
Cherissa Koudijs,Lineaire Algebra,h1,A1.10,vr,15
Graciella van der Plas,Kansrekenen 2,h1,A1.08,wo,13
Graciella van der Plas,Kansrekenen 2,h2,A1.04,do,15
Graciella van der Plas,Calculus 2,h1,A1.08,wo,15
Graciella van der Plas,Calculus 2,w2,C1.112,vr,13
Enya Kemps,Databases 2,w1,C1.112,di,13
Enya Kemps,Databases 2,h1,A1.10,ma,9
Julot van Teeffelen,Bioinformatica,h2,A1.04,wo,11
Julot van Teeffelen,Algoritmen en complexiteit,h1,A1.08,do,11
Julot van Teeffelen,Bioinformatica,h3,B0.201,wo,9
Julot van Teeffelen,Zoeken sturen en bewegen,p3,A1.04,do,13
Julot van Teeffelen,Bioinformatica,h1,A1.10,di,9
Julot van Teeffelen,Bioinformatica,w1,C0.110,di,15
Julot van Teeffelen,Algoritmen en complexiteit,w1,B0.201,ma,9
Julot van Teeffelen,Bioinformatica,p2,C1.112,wo,13
Julot van Teeffelen,Algoritmen en complexiteit,p1,B0.201,vr,13
Wafa Bart,Kansrekenen 2,h1,A1.08,wo,13
Wafa Bart,Collectieve Intelligentie,p4,A1.10,vr,11
Wafa Bart,Analysemethoden en -technieken,h1,C0.110,ma,11
Wafa Bart,Collectieve Intelligentie,h2,A1.04,ma,11
Wafa Bart,Kansrekenen 2,h2,A1.04,do,15
Wafa Bart,Collectieve Intelligentie,w3,A1.04,ma,13
Wafa Bart,Databases 2,h1,A1.10,ma,9
Wafa Bart,Collectieve Intelligentie,h3,C1.112,ma,9
Wafa Bart,Collectieve Intelligentie,h1,A1.08,di,9
Wafa Bart,Databases 2,w1,C1.112,di,13
Pleun ter Heide,Heuristieken 1,h1,A1.08,ma,13
Pleun ter Heide,Bioinformatica,h2,A1.04,wo,11
Pleun ter Heide,Compilerbouw practicum,p1,A1.06,wo,9
Pleun ter Heide,Bioinformatica,w3,A1.08,vr,11
Pleun ter Heide,Bioinformatica,h3,B0.201,wo,9
Pleun ter Heide,Bioinformatica,p1,B0.201,ma,13
Pleun ter Heide,Software engineering,w2,A1.06,do,9
Pleun ter Heide,Bioinformatica,h1,A1.10,di,9
Pleun ter Heide,Software engineering,h1,C0.110,do,17
Pleun ter Heide,Software engineering,p1,A1.04,vr,11
Pleun ter Heide,Heuristieken 1,w2,A1.06,ma,9
Rivelino Goor,Data Mining,w2,A1.06,ma,11
Rivelino Goor,Data Mining,h2,A1.04,wo,15
Rivelino Goor,Data Mining,p2,A1.08,vr,15
Rivelino Goor,Data Mining,h1,C0.110,do,9
Yuri van Mourik,Webprogrammeren en databases,p1,B0.201,vr,9
Yuri van Mourik,Bioinformatica,h2,A1.04,wo,11
Yuri van Mourik,Bioinformatica,w3,A1.08,vr,11
Yuri van Mourik,Webprogrammeren en databases,h2,C0.110,di,13
Yuri van Mourik,Bioinformatica,h3,B0.201,wo,9
Yuri van Mourik,Software engineering,w2,A1.06,do,9
Yuri van Mourik,Webprogrammeren en databases,h1,B0.201,do,9
Yuri van Mourik,Webprogrammeren en databases,w1,C1.112,wo,9
Yuri van Mourik,Bioinformatica,h1,A1.10,di,9
Yuri van Mourik,Software engineering,h1,C0.110,do,17
Yuri van Mourik,Bioinformatica,p2,C1.112,wo,13
Yuri van Mourik,Software engineering,p1,A1.04,vr,11
Tjesse Voesten,Informatie- en organisatieontwerp,p1,C0.110,vr,9
Tjesse Voesten,Heuristieken 1,h1,A1.08,ma,13
Tjesse Voesten,Reflectie op de digitale cultuur,h2,A1.10,do,11
Tjesse Voesten,Informatie- en organisatieontwerp,h2,A1.10,ma,11
Tjesse Voesten,Informatie- en organisatieontwerp,w1,A1.08,do,9
Tjesse Voesten,Informatie- en organisatieontwerp,h1,B0.201,vr,11
Tjesse Voesten,Heuristieken 1,w1,A1.08,do,15
Tjesse Voesten,Reflectie op de digitale cultuur,h1,A1.10,vr,9
Tjesse Voesten,Reflectie op de digitale cultuur,w2,A1.04,wo,13
Tjesse Voesten,Zoeken sturen en bewegen,p2,A1.04,di,9
Wichard Hospers,Collectieve Intelligentie,p4,A1.10,vr,11
Wichard Hospers,Collectieve Intelligentie,h2,A1.04,ma,11
Wichard Hospers,Lineaire Algebra,h2,C1.112,wo,11
Wichard Hospers,Collectieve Intelligentie,w3,A1.04,ma,13
Wichard Hospers,Collectieve Intelligentie,h3,C1.112,ma,9
Wichard Hospers,Lineaire Algebra,h1,A1.10,vr,15
Wichard Hospers,Collectieve Intelligentie,h1,A1.08,di,9
Wichard Hospers,Programmeren in Java 2,p2,A1.04,vr,13
Ravi Bauer,Collectieve Intelligentie,h2,A1.04,ma,11
Ravi Bauer,Collectieve Intelligentie,w3,A1.04,ma,13
Ravi Bauer,Calculus 2,h1,A1.08,wo,15
Ravi Bauer,Calculus 2,w3,A1.08,do,13
Ravi Bauer,Collectieve Intelligentie,h3,C1.112,ma,9
Ravi Bauer,Netwerken en systeembeveiliging,p1,A1.08,vr,9
Ravi Bauer,Collectieve Intelligentie,h1,A1.08,di,9
Ravi Bauer,Collectieve Intelligentie,p1,A1.08,ma,9
Oliver Milder,Project Genetic Algorithms,p1,B0.201,do,15
Oliver Milder,Heuristieken 2,w1,C1.112,ma,15
Oliver Milder,Calculus 2,h1,A1.08,wo,15
Oliver Milder,Architectuur en computerorganisatie,h1,A1.06,do,13
Oliver Milder,Calculus 2,w1,C1.112,di,15
Oliver Milder,Heuristieken 2,h1,C0.110,vr,17
Oliver Milder,Architectuur en computerorganisatie,h2,C0.110,wo,17
Miquel Metzelaar,Collectieve Intelligentie,h2,A1.04,ma,11
Miquel Metzelaar,Calculus 2,h1,A1.08,wo,15
Miquel Metzelaar,Collectieve Intelligentie,p3,A1.10,vr,13
Miquel Metzelaar,Collectieve Intelligentie,h3,C1.112,ma,9
Miquel Metzelaar,Calculus 2,w1,C1.112,di,15
