Student,Vak,Activiteit,Zaal,Dag,Tijdslot
Aya Woertman,Heuristieken 1,h1,B0.201,di,13
Aya Woertman,Technology for games,w3,A1.08,di,9
Aya Woertman,Informatie- en organisatieontwerp,w2,C0.110,do,17
Aya Woertman,Moderne Databases,p1,A1.08,vr,9
Aya Woertman,Collectieve Intelligentie,p3,A1.08,ma,11
Aya Woertman,Moderne Databases,w2,A1.08,di,11
Aya Woertman,Collectieve Intelligentie,h2,C0.110,di,13
Thyrza Blik,Lineaire Algebra,h2,C1.112,ma,9
Thyrza Blik,Lineaire Algebra,h1,A1.10,ma,11
Lamia Mok,Software engineering,w1,B0.201,ma,13
Lamia Mok,Kansrekenen 2,h1,C0.110,wo,13
Lamia Mok,Software engineering,h1,C0.110,ma,15
Lamia Mok,Software engineering,p1,B0.201,wo,15
Lamia Mok,Kansrekenen 2,h2,C0.110,wo,11
Lamia Mok,Project Numerical Recipes,p3,A1.08,do,9
Leida van de Ridder,Bioinformatica,h2,C0.110,ma,13
Leida van de Ridder,Programmeren in Java 2,p6,A1.04,ma,11
Leida van de Ridder,Bioinformatica,p4,C0.110,wo,9
Leida van de Ridder,Bioinformatica,h3,C1.112,ma,11
Leida van de Ridder,Calculus 2,w1,A1.10,do,13
Leida van de Ridder,Reflectie op de digitale cultuur,w4,B0.201,vr,11
Leida van de Ridder,Reflectie op de digitale cultuur,h1,A1.10,ma,15
Leida van de Ridder,Reflectie op de digitale cultuur,h2,C1.112,di,9
Leida van de Ridder,Bioinformatica,w1,B0.201,di,11
Leida van de Ridder,Bioinformatica,h1,A1.10,ma,9
Leida van de Ridder,Calculus 2,h1,C0.110,ma,9
Joshi van Groeningen,Compilerbouw,w3,C0.110,wo,17
Joshi van Groeningen,Compilerbouw,h2,C0.110,di,9
Joshi van Groeningen,Compilerbouw,h1,C0.110,di,11
Joshi van Groeningen,Analysemethoden en -technieken,h1,A1.10,di,11
Joshi van Groeningen,Compilerbouw,p1,B0.201,vr,13
Ya Steeman,Zoeken sturen en bewegen,p2,C1.112,wo,13
Eyup Wesselman,Software engineering,w1,B0.201,ma,13
Eyup Wesselman,Software engineering,h1,C0.110,ma,15
Eyup Wesselman,Software engineering,p1,B0.201,wo,15
Marrit Speelman,Interactie-ontwerp,h1,B0.201,do,11
Marrit Speelman,Kansrekenen 2,h1,C0.110,wo,13
Marrit Speelman,Project Genetic Algorithms,p2,A1.06,di,9
Marrit Speelman,Kansrekenen 2,h2,C0.110,wo,11
Marrit Speelman,Interactie-ontwerp,h2,B0.201,do,9
Liza Traa,Heuristieken 2,w3,C1.112,vr,15
Liza Traa,Databases 2,h1,C0.110,do,13
Liza Traa,Databases 2,w2,A1.10,do,15
Liza Traa,Heuristieken 2,h1,A1.04,vr,13
Arina Ubbink,Zoeken sturen en bewegen,p2,C1.112,wo,13
Myron Middel,Architectuur en computerorganisatie,h1,B0.201,ma,9
Myron Middel,Advanced Heuristics,p1,C1.112,vr,9
Myron Middel,Architectuur en computerorganisatie,h2,A1.06,ma,11
Myron Middel,Advanced Heuristics,h1,A1.06,wo,9
Annique Berrevoets,Netwerken en systeembeveiliging,p3,A1.08,di,13
Annique Berrevoets,Software engineering,w1,B0.201,ma,13
Annique Berrevoets,Software engineering,h1,C0.110,ma,15
Annique Berrevoets,Software engineering,p2,A1.04,do,9
Sanne van Sleeuwen,Technology for games,h1,C1.112,do,15
Sanne van Sleeuwen,Collectieve Intelligentie,p4,A1.10,vr,13
Sanne van Sleeuwen,Collectieve Intelligentie,h3,C0.110,di,17
Sanne van Sleeuwen,Technology for games,w1,A1.06,vr,11
Sanne van Sleeuwen,Technology for games,h2,B0.201,vr,9
Sanne van Sleeuwen,Collectieve Intelligentie,h1,C0.110,di,15
Sanne van Sleeuwen,Programmeren in Java 2,p1,A1.06,ma,15
Sanne van Sleeuwen,Collectieve Intelligentie,w4,A1.04,do,13
Sanne van Sleeuwen,Collectieve Intelligentie,h2,C0.110,di,13
Yuki Verkuijl,Compilerbouw practicum,p3,A1.04,ma,9
Yuki Verkuijl,Databases 2,w1,A1.10,vr,11
Yuki Verkuijl,Databases 2,h1,C0.110,do,13
Yuki Verkuijl,Analysemethoden en -technieken,h1,A1.10,di,11
Matisse Weij,Collectieve Intelligentie,w4,A1.04,do,13
Matisse Weij,Compilerbouw,p3,A1.08,vr,11
Matisse Weij,Compilerbouw,w1,C0.110,do,11
Matisse Weij,Collectieve Intelligentie,h3,C0.110,di,17
Matisse Weij,Compilerbouw,h2,C0.110,di,9
Matisse Weij,Collectieve Intelligentie,h1,C0.110,di,15
Matisse Weij,Compilerbouw,h1,C0.110,di,11
Matisse Weij,Project Genetic Algorithms,p3,A1.04,wo,11
Matisse Weij,Collectieve Intelligentie,p3,A1.08,ma,11
Matisse Weij,Collectieve Intelligentie,h2,C0.110,di,13
Filipe Wiersema,Compilerbouw,w3,C0.110,wo,17
Filipe Wiersema,Autonomous Agents 2,h1,A1.10,do,11
Filipe Wiersema,Compilerbouw,h2,C0.110,di,9
Filipe Wiersema,Databases 2,h1,C0.110,do,13
Filipe Wiersema,Compilerbouw,p2,A1.04,di,13
Filipe Wiersema,Autonomous Agents 2,h2,A1.06,do,9
Filipe Wiersema,Compilerbouw,h1,C0.110,di,11
Filipe Wiersema,Autonomous Agents 2,w2,A1.08,ma,15
Filipe Wiersema,Autonomous Agents 2,p2,A1.04,di,15
Filipe Wiersema,Databases 2,w1,A1.10,vr,11
Abdel Buth,Informatie- en organisatieontwerp,h1,C1.112,ma,15
Abdel Buth,Informatie- en organisatieontwerp,h2,C0.110,ma,17
Abdel Buth,Architectuur en computerorganisatie,h1,B0.201,ma,9
Abdel Buth,Informatie- en organisatieontwerp,p2,A1.10,di,15
Abdel Buth,Architectuur en computerorganisatie,h2,A1.06,ma,11
Abdel Buth,Informatie- en organisatieontwerp,w2,C0.110,do,17
Franke Stoppels,Algoritmen en complexiteit,p2,A1.04,vr,9
Franke Stoppels,Algoritmen en complexiteit,h1,B0.201,di,9
Franke Stoppels,Algoritmen en complexiteit,w2,A1.04,ma,13
Julot van Teeffelen,Bioinformatica,h2,C0.110,ma,13
Julot van Teeffelen,Bioinformatica,p4,C0.110,wo,9
Julot van Teeffelen,Algoritmen en complexiteit,h1,B0.201,di,9
Julot van Teeffelen,Bioinformatica,h3,C1.112,ma,11
Julot van Teeffelen,Algoritmen en complexiteit,p2,A1.04,vr,9
Julot van Teeffelen,Bioinformatica,w1,B0.201,di,11
Julot van Teeffelen,Zoeken sturen en bewegen,p3,A1.06,di,11
Julot van Teeffelen,Algoritmen en complexiteit,w2,A1.04,ma,13
Julot van Teeffelen,Bioinformatica,h1,A1.10,ma,9
Mayla de Snoo,Compilerbouw practicum,p3,A1.04,ma,9
Mayla de Snoo,Project Genetic Algorithms,p1,A1.10,di,13
Jimi Sips,Calculus 2,w3,A1.10,wo,11
Jimi Sips,Webprogrammeren en databases,p3,A1.04,do,15
Jimi Sips,Collectieve Intelligentie,p4,A1.10,vr,13
Jimi Sips,Webprogrammeren en databases,h2,C1.112,do,13
Jimi Sips,Collectieve Intelligentie,h3,C0.110,di,17
Jimi Sips,Webprogrammeren en databases,h1,A1.04,do,11
Jimi Sips,Collectieve Intelligentie,h1,C0.110,di,15
Jimi Sips,Collectieve Intelligentie,w3,A1.10,wo,15
Jimi Sips,Webprogrammeren en databases,w2,C0.110,do,9
Jimi Sips,Calculus 2,h1,C0.110,ma,9
Jimi Sips,Collectieve Intelligentie,h2,C0.110,di,13
Wytse van Geest,Kansrekenen 2,h1,C0.110,wo,13
Wytse van Geest,Kansrekenen 2,h2,C0.110,wo,11
Sahar Hamstra,Heuristieken 1,w1,C1.112,di,11
Sahar Hamstra,Heuristieken 1,h1,B0.201,di,13
Sahar Hamstra,Lineaire Algebra,h1,A1.10,ma,11
Sahar Hamstra,Compilerbouw practicum,p2,A1.10,do,9
Sahar Hamstra,Lineaire Algebra,h2,C1.112,ma,9
Jorren Modderkolk,Webprogrammeren en databases,p3,A1.04,do,15
Jorren Modderkolk,Collectieve Intelligentie,p4,A1.10,vr,13
Jorren Modderkolk,Webprogrammeren en databases,h2,C1.112,do,13
Jorren Modderkolk,Collectieve Intelligentie,h3,C0.110,di,17
Jorren Modderkolk,Architectuur en computerorganisatie,h1,B0.201,ma,9
Jorren Modderkolk,Webprogrammeren en databases,h1,A1.04,do,11
Jorren Modderkolk,Collectieve Intelligentie,w2,A1.06,ma,13
Jorren Modderkolk,Architectuur en computerorganisatie,h2,A1.06,ma,11
Jorren Modderkolk,Collectieve Intelligentie,h1,C0.110,di,15
Jorren Modderkolk,Advanced Heuristics,p5,A1.06,vr,15
Jorren Modderkolk,Webprogrammeren en databases,w2,C0.110,do,9
Jorren Modderkolk,Collectieve Intelligentie,h2,C0.110,di,13
Jorren Modderkolk,Advanced Heuristics,h1,A1.06,wo,9
Agelo van der Meer,Informatie- en organisatieontwerp,h1,C1.112,ma,15
Agelo van der Meer,Programmeren in Java 2,p4,A1.04,vr,11
Agelo van der Meer,Informatie- en organisatieontwerp,h2,C0.110,ma,17
Agelo van der Meer,Algoritmen en complexiteit,h1,B0.201,di,9
Agelo van der Meer,Informatie- en organisatieontwerp,p1,C0.110,vr,13
Agelo van der Meer,Algoritmen en complexiteit,p2,A1.04,vr,9
Agelo van der Meer,Informatie- en organisatieontwerp,w2,C0.110,do,17
Agelo van der Meer,Algoritmen en complexiteit,w1,A1.04,di,11
Aidan van Iwaarden,Compilerbouw,h2,C0.110,di,9
Aidan van Iwaarden,Compilerbouw,w2,A1.04,vr,15
Aidan van Iwaarden,Compilerbouw,p2,A1.04,di,13
Aidan van Iwaarden,Programmeren in Java 2,p1,A1.06,ma,15
Aidan van Iwaarden,Compilerbouw,h1,C0.110,di,11
Heba Pelders,Project Genetic Algorithms,p1,A1.10,di,13
Dingenus Loeffen,Netwerken en systeembeveiliging,p2,C0.110,wo,15
Karim Vingerhoets,Heuristieken 1,w1,C1.112,di,11
Karim Vingerhoets,Compilerbouw,h2,C0.110,di,9
Karim Vingerhoets,Compilerbouw,w2,A1.04,vr,15
Karim Vingerhoets,Heuristieken 1,h1,B0.201,di,13
Karim Vingerhoets,Compilerbouw,p2,A1.04,di,13
Karim Vingerhoets,Compilerbouw,h1,C0.110,di,11
Nadien Volman,Technology for games,h1,C1.112,do,15
Nadien Volman,Compilerbouw,h2,C0.110,di,9
Nadien Volman,Technology for games,h2,B0.201,vr,9
Nadien Volman,Compilerbouw,w2,A1.04,vr,15
Nadien Volman,Compilerbouw,h1,C0.110,di,11
Nadien Volman,Compilerbouw,p1,B0.201,vr,13
Nadien Volman,Technology for games,w1,A1.06,vr,11
Le Janga,Heuristieken 2,w1,A1.06,do,11
Le Janga,Kansrekenen 2,h1,C0.110,wo,13
Le Janga,Compilerbouw,h2,C0.110,di,9
Le Janga,Compilerbouw,w2,A1.04,vr,15
Le Janga,Reflectie op de digitale cultuur,w4,B0.201,vr,11
Le Janga,Reflectie op de digitale cultuur,h1,A1.10,ma,15
Le Janga,Kansrekenen 2,h2,C0.110,wo,11
Le Janga,Compilerbouw,p2,A1.04,di,13
Le Janga,Reflectie op de digitale cultuur,h2,C1.112,di,9
Le Janga,Compilerbouw,h1,C0.110,di,11
Le Janga,Heuristieken 2,h1,A1.04,vr,13
Patryk van de Kraats,Moderne Databases,p2,B0.201,wo,9
Patryk van de Kraats,Moderne Databases,h1,C1.112,ma,13
Patryk van de Kraats,Machine Learning,h2,C0.110,vr,9
Patryk van de Kraats,Programmeren in Java 2,p6,A1.04,ma,11
Patryk van de Kraats,Moderne Databases,w2,A1.08,di,11
Patryk van de Kraats,Machine Learning,h1,C1.112,do,9
Reduan Warsame,Collectieve Intelligentie,w4,A1.04,do,13
Reduan Warsame,Collectieve Intelligentie,h3,C0.110,di,17
Reduan Warsame,Compilerbouw,h2,C0.110,di,9
Reduan Warsame,Compilerbouw,w2,A1.04,vr,15
Reduan Warsame,Collectieve Intelligentie,h1,C0.110,di,15
Reduan Warsame,Compilerbouw,h1,C0.110,di,11
Reduan Warsame,Collectieve Intelligentie,p3,A1.08,ma,11
Reduan Warsame,Compilerbouw,p1,B0.201,vr,13
Reduan Warsame,Collectieve Intelligentie,h2,C0.110,di,13
Fransiscus Zagers,Webprogrammeren en databases,p3,A1.04,do,15
Fransiscus Zagers,Kansrekenen 2,h1,C0.110,wo,13
Fransiscus Zagers,Webprogrammeren en databases,h2,C1.112,do,13
Fransiscus Zagers,Webprogrammeren en databases,h1,A1.04,do,11
Fransiscus Zagers,Kansrekenen 2,h2,C0.110,wo,11
Fransiscus Zagers,Webprogrammeren en databases,w2,C0.110,do,9
Adisa Reek,Webprogrammeren en databases,p3,A1.04,do,15
Adisa Reek,Webprogrammeren en databases,h2,C1.112,do,13
Adisa Reek,Webprogrammeren en databases,h1,A1.04,do,11
Adisa Reek,Programmeren in Java 2,p1,A1.06,ma,15
Adisa Reek,Webprogrammeren en databases,w2,C0.110,do,9
Hananja Cramer,Software engineering,w2,A1.04,wo,13
Hananja Cramer,Programmeren in Java 2,p3,A1.06,vr,13
Hananja Cramer,Software engineering,h1,C0.110,ma,15
Hananja Cramer,Software engineering,p1,B0.201,wo,15
Dana Hoeksema,Machine Learning,h2,C0.110,vr,9
Dana Hoeksema,Compilerbouw,w1,C0.110,do,11
Dana Hoeksema,Architectuur en computerorganisatie,h1,B0.201,ma,9
Dana Hoeksema,Compilerbouw,h2,C0.110,di,9
Dana Hoeksema,Architectuur en computerorganisatie,h2,A1.06,ma,11
Dana Hoeksema,Compilerbouw,p2,A1.04,di,13
Dana Hoeksema,Compilerbouw,h1,C0.110,di,11
Dana Hoeksema,Machine Learning,h1,C1.112,do,9
Vivianne Buter,Heuristieken 1,w1,C1.112,di,11
Vivianne Buter,Programmeren in Java 2,p2,B0.201,vr,15
Vivianne Buter,Heuristieken 1,h1,B0.201,di,13
Vivianne Buter,Advanced Heuristics,p4,B0.201,di,15
Vivianne Buter,Project Numerical Recipes,p3,A1.08,do,9
Vivianne Buter,Calculus 2,h1,C0.110,ma,9
Vivianne Buter,Calculus 2,w2,B0.201,ma,11
Vivianne Buter,Advanced Heuristics,h1,A1.06,wo,9
Solane Paulissen,Collectieve Intelligentie,p2,C1.112,do,11
Solane Paulissen,Collectieve Intelligentie,h3,C0.110,di,17
Solane Paulissen,Algoritmen en complexiteit,h1,B0.201,di,9
Solane Paulissen,Algoritmen en complexiteit,p2,A1.04,vr,9
Solane Paulissen,Collectieve Intelligentie,h1,C0.110,di,15
Solane Paulissen,Collectieve Intelligentie,h2,C0.110,di,13
Solane Paulissen,Compilerbouw practicum,p2,A1.10,do,9
Solane Paulissen,Collectieve Intelligentie,w4,A1.04,do,13
Solane Paulissen,Algoritmen en complexiteit,w1,A1.04,di,11
Tarik van Vloten,Software engineering,w1,B0.201,ma,13
Tarik van Vloten,Software engineering,h1,C0.110,ma,15
Tarik van Vloten,Lineaire Algebra,h1,A1.10,ma,11
Tarik van Vloten,Lineaire Algebra,h2,C1.112,ma,9
Tarik van Vloten,Software engineering,p2,A1.04,do,9
Thom Schuiling,Netwerken en systeembeveiliging,p2,C0.110,wo,15
Krijna de Kreij,Zoeken sturen en bewegen,p1,A1.06,wo,13
Xiao Schijvenaars,Machine Learning,h2,C0.110,vr,9
Xiao Schijvenaars,Machine Learning,h1,C1.112,do,9
Rachell Smallegange,Software engineering,w1,B0.201,ma,13
Rachell Smallegange,Software engineering,h1,C0.110,ma,15
Rachell Smallegange,Software engineering,p1,B0.201,wo,15
Guilliano Blomsma,Webprogrammeren en databases,w1,C1.112,wo,11
Guilliano Blomsma,Webprogrammeren en databases,p3,A1.04,do,15
Guilliano Blomsma,Webprogrammeren en databases,h2,C1.112,do,13
Guilliano Blomsma,Project Genetic Algorithms,p2,A1.06,di,9
Guilliano Blomsma,Webprogrammeren en databases,h1,A1.04,do,11
Sonny Mol,Software engineering,w2,A1.04,wo,13
Sonny Mol,Programmeren in Java 2,p3,A1.06,vr,13
Sonny Mol,Software engineering,h1,C0.110,ma,15
Sonny Mol,Software engineering,p2,A1.04,do,9
Hazel van Wensen,Heuristieken 2,w3,C1.112,vr,15
Hazel van Wensen,Heuristieken 2,h1,A1.04,vr,13
Dax Voskuilen,Moderne Databases,h1,C1.112,ma,13
Dax Voskuilen,Moderne Databases,p4,A1.10,vr,9
Dax Voskuilen,Software engineering,w2,A1.04,wo,13
Dax Voskuilen,Software engineering,h1,C0.110,ma,15
Dax Voskuilen,Moderne Databases,w1,C0.110,ma,11
Dax Voskuilen,Calculus 2,w1,A1.10,do,13
Dax Voskuilen,Software engineering,p1,B0.201,wo,15
Dax Voskuilen,Calculus 2,h1,C0.110,ma,9
Rhona Bakkum,Moderne Databases,h1,C1.112,ma,13
Rhona Bakkum,Collectieve Intelligentie,w4,A1.04,do,13
Rhona Bakkum,Collectieve Intelligentie,h3,C0.110,di,17
Rhona Bakkum,Collectieve Intelligentie,h1,C0.110,di,15
Rhona Bakkum,Moderne Databases,p1,A1.08,vr,9
Rhona Bakkum,Collectieve Intelligentie,p3,A1.08,ma,11
Rhona Bakkum,Moderne Databases,w2,A1.08,di,11
Rhona Bakkum,Collectieve Intelligentie,h2,C0.110,di,13
Guus Heijnen,Calculus 2,h1,C0.110,ma,9
Guus Heijnen,Calculus 2,w2,B0.201,ma,11
Guus Heijnen,Project Numerical Recipes,p3,A1.08,do,9
Jeremey Bontenbal,Kansrekenen 2,h1,C0.110,wo,13
Jeremey Bontenbal,Reflectie op de digitale cultuur,h1,A1.10,ma,15
Jeremey Bontenbal,Kansrekenen 2,h2,C0.110,wo,11
Jeremey Bontenbal,Reflectie op de digitale cultuur,h2,C1.112,di,9
Jeremey Bontenbal,Reflectie op de digitale cultuur,w1,A1.08,ma,13
Everhard Curvers,Informatie- en organisatieontwerp,h2,C0.110,ma,17
Everhard Curvers,Informatie- en organisatieontwerp,w2,C0.110,do,17
Everhard Curvers,Informatie- en organisatieontwerp,h1,C1.112,ma,15
Everhard Curvers,Informatie- en organisatieontwerp,p2,A1.10,di,15
Nanke van den Berg,Machine Learning,h2,C0.110,vr,9
Nanke van den Berg,Machine Learning,h1,C1.112,do,9
Jackson Scherpenzeel,Kansrekenen 2,h1,C0.110,wo,13
Jackson Scherpenzeel,Programmeren in Java 2,p2,B0.201,vr,15
Jackson Scherpenzeel,Kansrekenen 2,h2,C0.110,wo,11
Jackson Scherpenzeel,Lineaire Algebra,h1,A1.10,ma,11
Jackson Scherpenzeel,Analysemethoden en -technieken,h1,A1.10,di,11
Jackson Scherpenzeel,Lineaire Algebra,h2,C1.112,ma,9
Raja Tijhof,Reflectie op de digitale cultuur,w3,A1.10,ma,13
Raja Tijhof,Reflectie op de digitale cultuur,h2,C1.112,di,9
Raja Tijhof,Reflectie op de digitale cultuur,h1,A1.10,ma,15
Luca Pereira,Machine Learning,h2,C0.110,vr,9
Luca Pereira,Kansrekenen 2,h1,C0.110,wo,13
Luca Pereira,Architectuur en computerorganisatie,h1,B0.201,ma,9
Luca Pereira,Architectuur en computerorganisatie,h2,A1.06,ma,11
Luca Pereira,Kansrekenen 2,h2,C0.110,wo,11
Luca Pereira,Analysemethoden en -technieken,h1,A1.10,di,11
Luca Pereira,Machine Learning,h1,C1.112,do,9
Jos Welling,Software engineering,w1,B0.201,ma,13
Jos Welling,Software engineering,h1,C0.110,ma,15
Jos Welling,Collectieve Intelligentie,h3,C0.110,di,17
Jos Welling,Collectieve Intelligentie,h1,C0.110,di,15
Jos Welling,Collectieve Intelligentie,w3,A1.10,wo,15
Jos Welling,Collectieve Intelligentie,p3,A1.08,ma,11
Jos Welling,Project Genetic Algorithms,p1,A1.10,di,13
Jos Welling,Collectieve Intelligentie,h2,C0.110,di,13
Jos Welling,Software engineering,p2,A1.04,do,9
Esme Karim,Machine Learning,h2,C0.110,vr,9
Esme Karim,Kansrekenen 2,h1,C0.110,wo,13
Esme Karim,Reflectie op de digitale cultuur,h1,A1.10,ma,15
Esme Karim,Kansrekenen 2,h2,C0.110,wo,11
Esme Karim,Reflectie op de digitale cultuur,w3,A1.10,ma,13
Esme Karim,Reflectie op de digitale cultuur,h2,C1.112,di,9
Esme Karim,Project Numerical Recipes,p2,C1.112,wo,15
Esme Karim,Machine Learning,h1,C1.112,do,9
Arif Schrader,Calculus 2,w1,A1.10,do,13
Arif Schrader,Calculus 2,h1,C0.110,ma,9
Arif Schrader,Project Genetic Algorithms,p1,A1.10,di,13
Bilal Tip,Netwerken en systeembeveiliging,p2,C0.110,wo,15
Imran Scheffers,Software engineering,w1,B0.201,ma,13
Imran Scheffers,Software engineering,h1,C0.110,ma,15
Imran Scheffers,Software engineering,p1,B0.201,wo,15
Imran Scheffers,Heuristieken 1,w2,C0.110,vr,11
Imran Scheffers,Heuristieken 1,h1,B0.201,di,13
Imran Scheffers,Analysemethoden en -technieken,h1,A1.10,di,11
Imran Scheffers,Calculus 2,h1,C0.110,ma,9
Imran Scheffers,Calculus 2,w2,B0.201,ma,11
Ceciel Kentie,Moderne Databases,p2,B0.201,wo,9
Ceciel Kentie,Moderne Databases,h1,C1.112,ma,13
Ceciel Kentie,Programmeren in Java 2,p4,A1.04,vr,11
Ceciel Kentie,Reflectie op de digitale cultuur,h1,A1.10,ma,15
Ceciel Kentie,Reflectie op de digitale cultuur,w2,A1.08,wo,11
Ceciel Kentie,Reflectie op de digitale cultuur,h2,C1.112,di,9
Ceciel Kentie,Moderne Databases,w2,A1.08,di,11
Bjorn Leijen,Software engineering,w2,A1.04,wo,13
Bjorn Leijen,Software engineering,h1,C0.110,ma,15
Bjorn Leijen,Collectieve Intelligentie,p2,C1.112,do,11
Bjorn Leijen,Collectieve Intelligentie,h3,C0.110,di,17
Bjorn Leijen,Collectieve Intelligentie,w2,A1.06,ma,13
Bjorn Leijen,Collectieve Intelligentie,h1,C0.110,di,15
Bjorn Leijen,Collectieve Intelligentie,h2,C0.110,di,13
Bjorn Leijen,Software engineering,p2,A1.04,do,9
Inger Notermans,Collectieve Intelligentie,p2,C1.112,do,11
Inger Notermans,Collectieve Intelligentie,h3,C0.110,di,17
Inger Notermans,Databases 2,w2,A1.10,do,15
Inger Notermans,Project Numerical Recipes,p1,A1.08,wo,13
Inger Notermans,Collectieve Intelligentie,w1,A1.06,wo,15
Inger Notermans,Databases 2,h1,C0.110,do,13
Inger Notermans,Reflectie op de digitale cultuur,h1,A1.10,ma,15
Inger Notermans,Collectieve Intelligentie,h1,C0.110,di,15
Inger Notermans,Reflectie op de digitale cultuur,w3,A1.10,ma,13
Inger Notermans,Reflectie op de digitale cultuur,h2,C1.112,di,9
Inger Notermans,Collectieve Intelligentie,h2,C0.110,di,13
Marije de Vreeze,Programmeren in Java 2,p4,A1.04,vr,11
Marije de Vreeze,Collectieve Intelligentie,h3,C0.110,di,17
Marije de Vreeze,Collectieve Intelligentie,w2,A1.06,ma,13
Marije de Vreeze,Collectieve Intelligentie,h1,C0.110,di,15
Marije de Vreeze,Collectieve Intelligentie,p3,A1.08,ma,11
Marije de Vreeze,Collectieve Intelligentie,h2,C0.110,di,13
Paulette Hunting,Bioinformatica,h2,C0.110,ma,13
Paulette Hunting,Bioinformatica,h3,C1.112,ma,11
Paulette Hunting,Bioinformatica,w3,A1.04,wo,15
Paulette Hunting,Reflectie op de digitale cultuur,h1,A1.10,ma,15
Paulette Hunting,Bioinformatica,p3,A1.10,wo,13
Paulette Hunting,Reflectie op de digitale cultuur,w2,A1.08,wo,11
Paulette Hunting,Reflectie op de digitale cultuur,h2,C1.112,di,9
Paulette Hunting,Bioinformatica,h1,A1.10,ma,9
Albertine Schellevis,Calculus 2,w1,A1.10,do,13
Albertine Schellevis,Calculus 2,h1,C0.110,ma,9
Albertine Schellevis,Analysemethoden en -technieken,h1,A1.10,di,11
Hande Essink,Moderne Databases,h1,C1.112,ma,13
Hande Essink,Moderne Databases,w1,C0.110,ma,11
Hande Essink,Moderne Databases,p1,A1.08,vr,9
Thijn Kooyman,Compilerbouw,w1,C0.110,do,11
Thijn Kooyman,Compilerbouw,h2,C0.110,di,9
Thijn Kooyman,Compilerbouw,p2,A1.04,di,13
Thijn Kooyman,Compilerbouw,h1,C0.110,di,11
Thijn Kooyman,Calculus 2,h1,C0.110,ma,9
Thijn Kooyman,Calculus 2,w2,B0.201,ma,11
Jildou Corvers,Webprogrammeren en databases,w1,C1.112,wo,11
Jildou Corvers,Webprogrammeren en databases,h1,A1.04,do,11
Jildou Corvers,Webprogrammeren en databases,p2,A1.10,di,9
Jildou Corvers,Webprogrammeren en databases,h2,C1.112,do,13
Kyan Jankie,Heuristieken 1,w1,C1.112,di,11
Kyan Jankie,Data Mining,w2,C0.110,do,15
Kyan Jankie,Data Mining,p3,B0.201,do,13
Kyan Jankie,Heuristieken 1,h1,B0.201,di,13
Kyan Jankie,Data Mining,h1,B0.201,wo,11
Kyan Jankie,Data Mining,h2,C1.112,vr,11
Doede Duiveman,Moderne Databases,h1,C1.112,ma,13
Doede Duiveman,Moderne Databases,w1,C0.110,ma,11
Doede Duiveman,Technology for games,h1,C1.112,do,15
Doede Duiveman,Informatie- en organisatieontwerp,h1,C1.112,ma,15
Doede Duiveman,Compilerbouw,w1,C0.110,do,11
Doede Duiveman,Moderne Databases,p3,A1.08,do,13
Doede Duiveman,Informatie- en organisatieontwerp,h2,C0.110,ma,17
Doede Duiveman,Compilerbouw,h2,C0.110,di,9
Doede Duiveman,Zoeken sturen en bewegen,p1,A1.06,wo,13
Doede Duiveman,Technology for games,h2,B0.201,vr,9
Doede Duiveman,Informatie- en organisatieontwerp,p2,A1.10,di,15
Doede Duiveman,Informatie- en organisatieontwerp,w2,C0.110,do,17
Doede Duiveman,Compilerbouw,p2,A1.04,di,13
Doede Duiveman,Compilerbouw,h1,C0.110,di,11
Doede Duiveman,Technology for games,w1,A1.06,vr,11
Mouna Lathouwers,Bioinformatica,h2,C0.110,ma,13
Mouna Lathouwers,Moderne Databases,p4,A1.10,vr,9
Mouna Lathouwers,Moderne Databases,h1,C1.112,ma,13
Mouna Lathouwers,Bioinformatica,h3,C1.112,ma,11
Mouna Lathouwers,Databases 2,h1,C0.110,do,13
Mouna Lathouwers,Bioinformatica,p3,A1.10,wo,13
Mouna Lathouwers,Moderne Databases,w3,B0.201,ma,15
Mouna Lathouwers,Bioinformatica,w1,B0.201,di,11
Mouna Lathouwers,Bioinformatica,h1,A1.10,ma,9
Mouna Lathouwers,Databases 2,w1,A1.10,vr,11
Nyncke Brinks,Kansrekenen 2,h1,C0.110,wo,13
Nyncke Brinks,Kansrekenen 2,h2,C0.110,wo,11
Paulette van de Wardt,Machine Learning,h2,C0.110,vr,9
Paulette van de Wardt,Kansrekenen 2,h1,C0.110,wo,13
Paulette van de Wardt,Reflectie op de digitale cultuur,h1,A1.10,ma,15
Paulette van de Wardt,Kansrekenen 2,h2,C0.110,wo,11
Paulette van de Wardt,Reflectie op de digitale cultuur,h2,C1.112,di,9
Paulette van de Wardt,Reflectie op de digitale cultuur,w1,A1.08,ma,13
Paulette van de Wardt,Machine Learning,h1,C1.112,do,9
Shaya Snelder,Autonomous Agents 2,h1,A1.10,do,11
Shaya Snelder,Autonomous Agents 2,w3,A1.08,wo,9
Shaya Snelder,Heuristieken 1,w2,C0.110,vr,11
Shaya Snelder,Heuristieken 1,h1,B0.201,di,13
Shaya Snelder,Autonomous Agents 2,h2,A1.06,do,9
Shaya Snelder,Autonomous Agents 2,p1,A1.08,di,15
Wichard Hospers,Programmeren in Java 2,p4,A1.04,vr,11
Wichard Hospers,Collectieve Intelligentie,h3,C0.110,di,17
Wichard Hospers,Collectieve Intelligentie,w2,A1.06,ma,13
Wichard Hospers,Collectieve Intelligentie,h1,C0.110,di,15
