Student,Vak,Activiteit,Zaal,Dag,Tijdslot
Tjesse Voesten,Informatie- en organisatieontwerp,h1,A1.10,di,9
Tjesse Voesten,Informatie- en organisatieontwerp,p2,C1.112,wo,9
Tjesse Voesten,Heuristieken 1,h1,A1.04,do,15
Tjesse Voesten,Informatie- en organisatieontwerp,w1,C1.112,di,9
Tjesse Voesten,Reflectie op de digitale cultuur,w2,C1.112,di,13
Tjesse Voesten,Informatie- en organisatieontwerp,h2,C1.112,do,9
Tjesse Voesten,Reflectie op de digitale cultuur,h1,B0.201,ma,11
Tamimount van Herten,Autonomous Agents 2,h2,A1.08,wo,15
Tamimount van Herten,Autonomous Agents 2,w3,A1.04,di,11
Tamimount van Herten,Zoeken sturen en bewegen,p1,A1.06,vr,15
Tamimount van Herten,Autonomous Agents 2,p2,C0.110,vr,9
Tamimount van Herten,Autonomous Agents 2,h1,A1.04,do,13
Jo-Anne Modderkolk,Bioinformatica,h1,C1.112,ma,11
Jo-Anne Modderkolk,Databases 2,h1,A1.10,wo,11
Jo-Anne Modderkolk,Bioinformatica,p2,B0.201,ma,9
Jo-Anne Modderkolk,Heuristieken 1,h1,A1.04,do,15
Jo-Anne Modderkolk,Heuristieken 1,w1,A1.08,do,9
Jo-Anne Modderkolk,Bioinformatica,w1,B0.201,di,9
Jo-Anne Modderkolk,Programmeren in Java 2,p2,B0.201,ma,13
Jo-Anne Modderkolk,Kansrekenen 2,h1,A1.04,vr,11
Jo-Anne Modderkolk,Bioinformatica,h2,A1.10,do,9
Jo-Anne Modderkolk,Kansrekenen 2,h2,A1.06,ma,9
Jo-Anne Modderkolk,Databases 2,w1,B0.201,do,15
Jo-Anne Modderkolk,Bioinformatica,h3,C1.112,wo,15
Geerte van der Meij,Project Numerical Recipes,p2,C1.112,vr,9
Geerte van der Meij,Collectieve Intelligentie,w4,A1.04,wo,13
Geerte van der Meij,Compilerbouw,h1,C0.110,di,9
Geerte van der Meij,Software engineering,h1,C0.110,ma,15
Geerte van der Meij,Collectieve Intelligentie,h3,A1.08,ma,13
Geerte van der Meij,Collectieve Intelligentie,p3,A1.10,ma,11
Geerte van der Meij,Software engineering,p2,C0.110,wo,9
Geerte van der Meij,Collectieve Intelligentie,h2,B0.201,vr,13
Geerte van der Meij,Compilerbouw,h2,C0.110,do,17
Geerte van der Meij,Compilerbouw,p2,A1.04,ma,13
Geerte van der Meij,Software engineering,w2,C0.110,ma,17
Geerte van der Meij,Compilerbouw,w2,C0.110,vr,17
Geerte van der Meij,Collectieve Intelligentie,h1,B0.201,do,9
Rafaela Polfliet,Advanced Heuristics,p2,C0.110,do,13
Rafaela Polfliet,Netwerken en systeembeveiliging,p4,C0.110,do,15
Rafaela Polfliet,Advanced Heuristics,h1,C1.112,ma,13
Rafaela Polfliet,Compilerbouw practicum,p1,C1.112,wo,11
Rafaela Polfliet,Calculus 2,w1,A1.10,di,11
Rafaela Polfliet,Calculus 2,h1,B0.201,vr,15
Fedoua van Poorten,Bioinformatica,h1,C1.112,ma,11
Fedoua van Poorten,Bioinformatica,p2,B0.201,ma,9
Fedoua van Poorten,Bioinformatica,h2,A1.10,do,9
Fedoua van Poorten,Calculus 2,w1,A1.10,di,11
Fedoua van Poorten,Bioinformatica,w3,A1.04,do,11
Fedoua van Poorten,Bioinformatica,h3,C1.112,wo,15
Fedoua van Poorten,Calculus 2,h1,B0.201,vr,15
Willibrordus Agema,Calculus 2,w1,A1.10,di,11
Willibrordus Agema,Calculus 2,h1,B0.201,vr,15
George Knuiman,Compilerbouw,p1,C0.110,ma,13
George Knuiman,Compilerbouw,h2,C0.110,do,17
George Knuiman,Compilerbouw,w2,C0.110,vr,17
George Knuiman,Compilerbouw,h1,C0.110,di,9
Noelle Melis,Project Genetic Algorithms,p1,B0.201,di,11
Rika Buizer,Technology for games,w2,A1.06,ma,13
Rika Buizer,Kansrekenen 2,h1,A1.04,vr,11
Rika Buizer,Kansrekenen 2,h2,A1.06,ma,9
Rika Buizer,Informatie- en organisatieontwerp,p1,C0.110,vr,11
Rika Buizer,Informatie- en organisatieontwerp,h2,C1.112,do,9
Rika Buizer,Informatie- en organisatieontwerp,h1,A1.10,di,9
Rika Buizer,Informatie- en organisatieontwerp,w2,B0.201,wo,9
Rika Buizer,Technology for games,h2,A1.08,vr,15
Rika Buizer,Technology for games,h1,B0.201,do,11
Dingenus Loeffen,Netwerken en systeembeveiliging,p2,C0.110,wo,13
Mitzi Corten,Compilerbouw,h2,C0.110,do,17
Mitzi Corten,Compilerbouw,p2,A1.04,ma,13
Mitzi Corten,Compilerbouw,w1,C1.112,ma,9
Mitzi Corten,Compilerbouw,h1,C0.110,di,9
Jaro Essink,Programmeren in Java 2,p3,A1.06,wo,9
Jaro Essink,Compilerbouw,p1,C0.110,ma,13
Jaro Essink,Netwerken en systeembeveiliging,p2,C0.110,wo,13
Jaro Essink,Compilerbouw,h2,C0.110,do,17
Jaro Essink,Compilerbouw,w1,C1.112,ma,9
Jaro Essink,Compilerbouw,h1,C0.110,di,9
Matisse Weij,Collectieve Intelligentie,w3,A1.06,wo,11
Matisse Weij,Project Genetic Algorithms,p3,A1.08,vr,9
Matisse Weij,Compilerbouw,h1,C0.110,di,9
Matisse Weij,Collectieve Intelligentie,h3,A1.08,ma,13
Matisse Weij,Collectieve Intelligentie,p3,A1.10,ma,11
Matisse Weij,Collectieve Intelligentie,h2,B0.201,vr,13
Matisse Weij,Compilerbouw,h2,C0.110,do,17
Matisse Weij,Compilerbouw,p2,A1.04,ma,13
Matisse Weij,Compilerbouw,w2,C0.110,vr,17
Matisse Weij,Collectieve Intelligentie,h1,B0.201,do,9
Taeke Renes,Programmeren in Java 2,p6,A1.08,do,11
Taeke Renes,Compilerbouw practicum,p1,C1.112,wo,11
Titia Korbee,Collectieve Intelligentie,w2,A1.06,ma,11
Titia Korbee,Compilerbouw,h1,C0.110,di,9
Titia Korbee,Collectieve Intelligentie,h3,A1.08,ma,13
Titia Korbee,Compilerbouw,p1,C0.110,ma,13
Titia Korbee,Programmeren in Java 2,p2,B0.201,ma,13
Titia Korbee,Netwerken en systeembeveiliging,p3,C1.112,di,11
Titia Korbee,Collectieve Intelligentie,h2,B0.201,vr,13
Titia Korbee,Compilerbouw,h2,C0.110,do,17
Titia Korbee,Compilerbouw,w1,C1.112,ma,9
Titia Korbee,Collectieve Intelligentie,h1,B0.201,do,9
Titia Korbee,Project Numerical Recipes,p3,A1.06,wo,15
Titia Korbee,Collectieve Intelligentie,p4,A1.08,wo,13
Vesna Nijs,Moderne Databases,p1,A1.10,ma,13
Vesna Nijs,Moderne Databases,w1,B0.201,vr,9
Vesna Nijs,Moderne Databases,h1,A1.06,do,11
Fatime Rodenburg,Bioinformatica,h1,C1.112,ma,11
Fatime Rodenburg,Collectieve Intelligentie,w3,A1.06,wo,11
Fatime Rodenburg,Netwerken en systeembeveiliging,p2,C0.110,wo,13
Fatime Rodenburg,Bioinformatica,p2,B0.201,ma,9
Fatime Rodenburg,Collectieve Intelligentie,h3,A1.08,ma,13
Fatime Rodenburg,Bioinformatica,w2,A1.08,di,13
Fatime Rodenburg,Collectieve Intelligentie,h2,B0.201,vr,13
Fatime Rodenburg,Project Numerical Recipes,p1,A1.10,ma,15
Fatime Rodenburg,Bioinformatica,h2,A1.10,do,9
Fatime Rodenburg,Bioinformatica,h3,C1.112,wo,15
Fatime Rodenburg,Collectieve Intelligentie,h1,B0.201,do,9
Fatime Rodenburg,Collectieve Intelligentie,p4,A1.08,wo,13
Wilmer Appelhof,Programmeren in Java 2,p6,A1.08,do,11
Roan Meulmeester,Lineaire Algebra,h1,C0.110,ma,11
Roan Meulmeester,Autonomous Agents 2,h2,A1.08,wo,15
Roan Meulmeester,Software engineering,p2,C0.110,wo,9
Roan Meulmeester,Lineaire Algebra,h2,A1.08,ma,11
Roan Meulmeester,Autonomous Agents 2,w1,A1.04,vr,13
Roan Meulmeester,Software engineering,w2,C0.110,ma,17
Roan Meulmeester,Autonomous Agents 2,h1,A1.04,do,13
Roan Meulmeester,Autonomous Agents 2,p1,A1.04,vr,9
Roan Meulmeester,Software engineering,h1,C0.110,ma,15
Roan Meulmeester,Project Genetic Algorithms,p1,B0.201,di,11
Theadora Besemer,Data Mining,h2,C1.112,wo,13
Theadora Besemer,Data Mining,w1,A1.08,wo,9
Theadora Besemer,Data Mining,h1,A1.10,do,15
Theadora Besemer,Data Mining,p2,A1.06,di,13
Frederikus Wullink,Analysemethoden en -technieken,h1,B0.201,di,15
Frederikus Wullink,Calculus 2,w1,A1.10,di,11
Frederikus Wullink,Calculus 2,h1,B0.201,vr,15
Gineke Korte,Architectuur en computerorganisatie,h2,C1.112,ma,15
Gineke Korte,Architectuur en computerorganisatie,h1,C1.112,do,13
Lorraine Rijkens,Databases 2,w2,A1.06,do,15
Lorraine Rijkens,Databases 2,h1,A1.10,wo,11
Mathe Luth,Analysemethoden en -technieken,h1,B0.201,di,15
Mathe Luth,Zoeken sturen en bewegen,p3,B0.201,wo,13
Le Janga,Reflectie op de digitale cultuur,w3,C0.110,di,17
Le Janga,Reflectie op de digitale cultuur,h2,C0.110,wo,15
Le Janga,Kansrekenen 2,h1,A1.04,vr,11
Le Janga,Compilerbouw,h2,C0.110,do,17
Le Janga,Kansrekenen 2,h2,A1.06,ma,9
Le Janga,Compilerbouw,p2,A1.04,ma,13
Le Janga,Heuristieken 2,h1,A1.10,ma,9
Le Janga,Compilerbouw,w1,C1.112,ma,9
Le Janga,Compilerbouw,h1,C0.110,di,9
Le Janga,Heuristieken 2,w1,A1.06,di,11
Le Janga,Reflectie op de digitale cultuur,h1,B0.201,ma,11
Marrit Speelman,Kansrekenen 2,h1,A1.04,vr,11
Marrit Speelman,Kansrekenen 2,h2,A1.06,ma,9
Marrit Speelman,Interactie-ontwerp,h1,C0.110,wo,17
Marrit Speelman,Project Genetic Algorithms,p1,B0.201,di,11
Marrit Speelman,Interactie-ontwerp,h2,C0.110,do,11
Farah Pastoor,Compilerbouw,p1,C0.110,ma,13
Farah Pastoor,Compilerbouw practicum,p3,C0.110,di,11
Farah Pastoor,Compilerbouw,h2,C0.110,do,17
Farah Pastoor,Compilerbouw,w1,C1.112,ma,9
Farah Pastoor,Compilerbouw,h1,C0.110,di,9
Sharan Baselmans,Collectieve Intelligentie,w3,A1.06,wo,11
Sharan Baselmans,Compilerbouw,h1,C0.110,di,9
Sharan Baselmans,Collectieve Intelligentie,p1,C0.110,vr,13
Sharan Baselmans,Collectieve Intelligentie,h3,A1.08,ma,13
Sharan Baselmans,Lineaire Algebra,h1,C0.110,ma,11
Sharan Baselmans,Collectieve Intelligentie,h2,B0.201,vr,13
Sharan Baselmans,Lineaire Algebra,h2,A1.08,ma,11
Sharan Baselmans,Compilerbouw,h2,C0.110,do,17
Sharan Baselmans,Project Numerical Recipes,p1,A1.10,ma,15
Sharan Baselmans,Compilerbouw,p2,A1.04,ma,13
Sharan Baselmans,Compilerbouw,w1,C1.112,ma,9
Sharan Baselmans,Collectieve Intelligentie,h1,B0.201,do,9
Alexandre de Olde,Lineaire Algebra,h1,C0.110,ma,11
Alexandre de Olde,Lineaire Algebra,h2,A1.08,ma,11
Naciye van Eert,Lineaire Algebra,h1,C0.110,ma,11
Naciye van Eert,Programmeren in Java 2,p2,B0.201,ma,13
Naciye van Eert,Software engineering,p1,A1.10,di,15
Naciye van Eert,Kansrekenen 2,h1,A1.04,vr,11
Naciye van Eert,Lineaire Algebra,h2,A1.08,ma,11
Naciye van Eert,Kansrekenen 2,h2,A1.06,ma,9
Naciye van Eert,Software engineering,w2,C0.110,ma,17
Naciye van Eert,Software engineering,h1,C0.110,ma,15
Enya Kemps,Databases 2,w2,A1.06,do,15
Enya Kemps,Databases 2,h1,A1.10,wo,11
Aboubakr Terpstra,Analysemethoden en -technieken,h1,B0.201,di,15
Jiri Vinke,Collectieve Intelligentie,h3,A1.08,ma,13
Jiri Vinke,Collectieve Intelligentie,h1,B0.201,do,9
Jiri Vinke,Collectieve Intelligentie,w3,A1.06,wo,11
Jiri Vinke,Collectieve Intelligentie,h2,B0.201,vr,13
Jiri Vinke,Collectieve Intelligentie,p4,A1.08,wo,13
Anne-Jet Hofman,Webprogrammeren en databases,h1,A1.08,di,11
Anne-Jet Hofman,Webprogrammeren en databases,p2,C0.110,ma,9
Anne-Jet Hofman,Webprogrammeren en databases,w2,A1.08,wo,11
Anne-Jet Hofman,Webprogrammeren en databases,h2,A1.04,wo,15
Kelly Doedens,Databases 2,h1,A1.10,wo,11
Kelly Doedens,Calculus 2,w3,A1.10,vr,15
Kelly Doedens,Databases 2,w2,A1.06,do,15
Kelly Doedens,Calculus 2,h1,B0.201,vr,15
Yvan Lau,Lineaire Algebra,h1,C0.110,ma,11
Yvan Lau,Lineaire Algebra,h2,A1.08,ma,11
Maurice Lima,Compilerbouw practicum,p3,C0.110,di,11
Maurice Lima,Project Genetic Algorithms,p1,B0.201,di,11
Goven Curfs,Reflectie op de digitale cultuur,w3,C0.110,di,17
Goven Curfs,Reflectie op de digitale cultuur,h2,C0.110,wo,15
Goven Curfs,Reflectie op de digitale cultuur,h1,B0.201,ma,11
Ruveyda van Lingen,Advanced Heuristics,p1,A1.06,do,9
Ruveyda van Lingen,Netwerken en systeembeveiliging,p3,C1.112,di,11
Ruveyda van Lingen,Advanced Heuristics,h1,C1.112,ma,13
Ruveyda van Lingen,Project Numerical Recipes,p2,C1.112,vr,9
Ruveyda van Lingen,Architectuur en computerorganisatie,h2,C1.112,ma,15
Ruveyda van Lingen,Architectuur en computerorganisatie,h1,C1.112,do,13
Kimm Rienks,Programmeren in Java 2,p5,A1.10,vr,11
Kimm Rienks,Calculus 2,w2,C1.112,do,15
Kimm Rienks,Software engineering,w1,C1.112,do,11
Kimm Rienks,Software engineering,p2,C0.110,wo,9
Kimm Rienks,Software engineering,h1,C0.110,ma,15
Kimm Rienks,Calculus 2,h1,B0.201,vr,15
Darian van der Steege,Kansrekenen 2,h2,A1.06,ma,9
Darian van der Steege,Programmeren in Java 2,p6,A1.08,do,11
Darian van der Steege,Kansrekenen 2,h1,A1.04,vr,11
Jacey Tun,Reflectie op de digitale cultuur,h2,C0.110,wo,15
Jacey Tun,Reflectie op de digitale cultuur,w1,B0.201,wo,15
Jacey Tun,Reflectie op de digitale cultuur,h1,B0.201,ma,11
Priscillia van Voorden,Programmeren in Java 2,p4,A1.06,do,13
Priscillia van Voorden,Databases 2,h1,A1.10,wo,11
Priscillia van Voorden,Software engineering,p1,A1.10,di,15
Priscillia van Voorden,Collectieve Intelligentie,w4,A1.04,wo,13
Priscillia van Voorden,Netwerken en systeembeveiliging,p1,C0.110,di,13
Priscillia van Voorden,Software engineering,h1,C0.110,ma,15
Priscillia van Voorden,Collectieve Intelligentie,h3,A1.08,ma,13
Priscillia van Voorden,Collectieve Intelligentie,p3,A1.10,ma,11
Priscillia van Voorden,Collectieve Intelligentie,h2,B0.201,vr,13
Priscillia van Voorden,Databases 2,w1,B0.201,do,15
Priscillia van Voorden,Software engineering,w2,C0.110,ma,17
Priscillia van Voorden,Collectieve Intelligentie,h1,B0.201,do,9
Vasco Waninge,Bioinformatica,h1,C1.112,ma,11
Vasco Waninge,Machine Learning,h1,C1.112,di,15
Vasco Waninge,Zoeken sturen en bewegen,p1,A1.06,vr,15
Vasco Waninge,Moderne Databases,w2,A1.10,di,13
Vasco Waninge,Bioinformatica,p2,B0.201,ma,9
Vasco Waninge,Moderne Databases,p2,A1.04,di,13
Vasco Waninge,Bioinformatica,w1,B0.201,di,9
Vasco Waninge,Moderne Databases,h1,A1.06,do,11
Vasco Waninge,Bioinformatica,h2,A1.10,do,9
Vasco Waninge,Machine Learning,h2,A1.04,di,15
Vasco Waninge,Bioinformatica,h3,C1.112,wo,15
Xiao Teekens,Programmeren in Java 2,p5,A1.10,vr,11
Xiao Teekens,Lineaire Algebra,h1,C0.110,ma,11
Xiao Teekens,Reflectie op de digitale cultuur,w1,B0.201,wo,15
Xiao Teekens,Reflectie op de digitale cultuur,h2,C0.110,wo,15
Xiao Teekens,Zoeken sturen en bewegen,p3,B0.201,wo,13
Xiao Teekens,Lineaire Algebra,h2,A1.08,ma,11
Xiao Teekens,Interactie-ontwerp,h1,C0.110,wo,17
Xiao Teekens,Interactie-ontwerp,h2,C0.110,do,11
Xiao Teekens,Reflectie op de digitale cultuur,h1,B0.201,ma,11
Marjory Dielen,Calculus 2,w1,A1.10,di,11
Marjory Dielen,Calculus 2,h1,B0.201,vr,15
Harke Wester,Collectieve Intelligentie,h3,A1.08,ma,13
Harke Wester,Heuristieken 1,w1,A1.08,do,9
Harke Wester,Collectieve Intelligentie,p1,C0.110,vr,13
Harke Wester,Collectieve Intelligentie,h2,B0.201,vr,13
Harke Wester,Collectieve Intelligentie,w4,A1.04,wo,13
Harke Wester,Heuristieken 1,h1,A1.04,do,15
Harke Wester,Collectieve Intelligentie,h1,B0.201,do,9
Thijn Kooyman,Calculus 2,w3,A1.10,vr,15
Thijn Kooyman,Compilerbouw,h2,C0.110,do,17
Thijn Kooyman,Compilerbouw,p2,A1.04,ma,13
Thijn Kooyman,Compilerbouw,w2,C0.110,vr,17
Thijn Kooyman,Compilerbouw,h1,C0.110,di,9
Thijn Kooyman,Calculus 2,h1,B0.201,vr,15
Jimi Sips,Collectieve Intelligentie,h3,A1.08,ma,13
Jimi Sips,Collectieve Intelligentie,h1,B0.201,do,9
Jimi Sips,Collectieve Intelligentie,p3,A1.10,ma,11
Jimi Sips,Collectieve Intelligentie,h2,B0.201,vr,13
Jimi Sips,Calculus 2,h1,B0.201,vr,15
Jimi Sips,Webprogrammeren en databases,h1,A1.08,di,11
Jimi Sips,Collectieve Intelligentie,w2,A1.06,ma,11
Jimi Sips,Webprogrammeren en databases,w2,A1.08,wo,11
Jimi Sips,Calculus 2,w1,A1.10,di,11
Jimi Sips,Webprogrammeren en databases,p1,A1.04,do,9
Jimi Sips,Webprogrammeren en databases,h2,A1.04,wo,15
Ilyass Broeks,Bioinformatica,h1,C1.112,ma,11
Ilyass Broeks,Analysemethoden en -technieken,h1,B0.201,di,15
Ilyass Broeks,Zoeken sturen en bewegen,p2,A1.06,di,15
Ilyass Broeks,Bioinformatica,w1,B0.201,di,9
Ilyass Broeks,Bioinformatica,h2,A1.10,do,9
Ilyass Broeks,Bioinformatica,p3,B0.201,vr,11
Ilyass Broeks,Bioinformatica,h3,C1.112,wo,15
Diemer Fokkens,Bioinformatica,h1,C1.112,ma,11
Diemer Fokkens,Analysemethoden en -technieken,h1,B0.201,di,15
Diemer Fokkens,Technology for games,w2,A1.06,ma,13
Diemer Fokkens,Moderne Databases,w2,A1.10,di,13
Diemer Fokkens,Moderne Databases,p2,A1.04,di,13
Diemer Fokkens,Calculus 2,h1,B0.201,vr,15
Diemer Fokkens,Technology for games,h1,B0.201,do,11
Diemer Fokkens,Bioinformatica,w2,A1.08,di,13
Diemer Fokkens,Calculus 2,w3,A1.10,vr,15
Diemer Fokkens,Moderne Databases,h1,A1.06,do,11
Diemer Fokkens,Bioinformatica,h2,A1.10,do,9
Diemer Fokkens,Bioinformatica,p1,C0.110,vr,15
Diemer Fokkens,Bioinformatica,h3,C1.112,wo,15
Diemer Fokkens,Technology for games,h2,A1.08,vr,15
Jildou Corvers,Webprogrammeren en databases,p2,C0.110,ma,9
Jildou Corvers,Webprogrammeren en databases,h1,A1.08,di,11
Jildou Corvers,Webprogrammeren en databases,w2,A1.08,wo,11
Jildou Corvers,Webprogrammeren en databases,h2,A1.04,wo,15
Dalila van Sommeren,Webprogrammeren en databases,w1,A1.10,vr,9
Dalila van Sommeren,Programmeren in Java 2,p2,B0.201,ma,13
Dalila van Sommeren,Webprogrammeren en databases,h1,A1.08,di,11
Dalila van Sommeren,Webprogrammeren en databases,p1,A1.04,do,9
Dalila van Sommeren,Webprogrammeren en databases,h2,A1.04,wo,15
El van Rosmalen,Lineaire Algebra,h1,C0.110,ma,11
El van Rosmalen,Lineaire Algebra,h2,A1.08,ma,11
Servaas Anker,Software engineering,p1,A1.10,di,15
Servaas Anker,Software engineering,w2,C0.110,ma,17
Servaas Anker,Architectuur en computerorganisatie,h2,C1.112,ma,15
Servaas Anker,Architectuur en computerorganisatie,h1,C1.112,do,13
Servaas Anker,Software engineering,h1,C0.110,ma,15
Redouane Paijmans,Compilerbouw,p1,C0.110,ma,13
Redouane Paijmans,Netwerken en systeembeveiliging,p2,C0.110,wo,13
Redouane Paijmans,Compilerbouw,h2,C0.110,do,17
Redouane Paijmans,Compilerbouw,w2,C0.110,vr,17
Redouane Paijmans,Technology for games,w1,A1.10,vr,13
Redouane Paijmans,Compilerbouw,h1,C0.110,di,9
Redouane Paijmans,Technology for games,h2,A1.08,vr,15
Redouane Paijmans,Technology for games,h1,B0.201,do,11
Benjamin Arendse,Webprogrammeren en databases,h1,A1.08,di,11
Benjamin Arendse,Webprogrammeren en databases,p2,C0.110,ma,9
Benjamin Arendse,Webprogrammeren en databases,w2,A1.08,wo,11
Benjamin Arendse,Webprogrammeren en databases,h2,A1.04,wo,15
Miquel Metzelaar,Calculus 2,w2,C1.112,do,15
Miquel Metzelaar,Programmeren in Java 2,p6,A1.08,do,11
Miquel Metzelaar,Collectieve Intelligentie,p1,C0.110,vr,13
Miquel Metzelaar,Calculus 2,h1,B0.201,vr,15
Miquel Metzelaar,Collectieve Intelligentie,h3,A1.08,ma,13
Miquel Metzelaar,Collectieve Intelligentie,h2,B0.201,vr,13
Miquel Metzelaar,Collectieve Intelligentie,w1,A1.08,vr,13
Miquel Metzelaar,Collectieve Intelligentie,h1,B0.201,do,9
Reduan Warsame,Collectieve Intelligentie,h3,A1.08,ma,13
Reduan Warsame,Compilerbouw,p1,C0.110,ma,13
Reduan Warsame,Collectieve Intelligentie,p3,A1.10,ma,11
Reduan Warsame,Collectieve Intelligentie,h2,B0.201,vr,13
Reduan Warsame,Compilerbouw,h2,C0.110,do,17
Reduan Warsame,Collectieve Intelligentie,w1,A1.08,vr,13
Reduan Warsame,Compilerbouw,w1,C1.112,ma,9
Reduan Warsame,Compilerbouw,h1,C0.110,di,9
Reduan Warsame,Collectieve Intelligentie,h1,B0.201,do,9
Bauke Elschot,Compilerbouw,h2,C0.110,do,17
Bauke Elschot,Compilerbouw,p2,A1.04,ma,13
Bauke Elschot,Compilerbouw,w1,C1.112,ma,9
Bauke Elschot,Compilerbouw,h1,C0.110,di,9
Chico Zwarts,Architectuur en computerorganisatie,h2,C1.112,ma,15
Chico Zwarts,Architectuur en computerorganisatie,h1,C1.112,do,13
Bjorn Leijen,Collectieve Intelligentie,h3,A1.08,ma,13
Bjorn Leijen,Collectieve Intelligentie,h1,B0.201,do,9
Bjorn Leijen,Software engineering,w1,C1.112,do,11
Bjorn Leijen,Software engineering,p2,C0.110,wo,9
Bjorn Leijen,Collectieve Intelligentie,h2,B0.201,vr,13
Bjorn Leijen,Software engineering,h1,C0.110,ma,15
Bjorn Leijen,Collectieve Intelligentie,w2,A1.06,ma,11
Bjorn Leijen,Collectieve Intelligentie,p4,A1.08,wo,13
Resi Braamhaar,Zoeken sturen en bewegen,p1,A1.06,vr,15
Miguel van Oss,Netwerken en systeembeveiliging,p3,C1.112,di,11
Said van Aalderen,Kansrekenen 2,h2,A1.06,ma,9
Said van Aalderen,Kansrekenen 2,h1,A1.04,vr,11
Jonah Teuben,Bioinformatica,h1,C1.112,ma,11
Jonah Teuben,Webprogrammeren en databases,h1,A1.08,di,11
Jonah Teuben,Bioinformatica,p2,B0.201,ma,9
Jonah Teuben,Compilerbouw,h1,C0.110,di,9
Jonah Teuben,Bioinformatica,w1,B0.201,di,9
Jonah Teuben,Compilerbouw,p1,C0.110,ma,13
Jonah Teuben,Zoeken sturen en bewegen,p2,A1.06,di,15
Jonah Teuben,Webprogrammeren en databases,p2,C0.110,ma,9
Jonah Teuben,Compilerbouw,h2,C0.110,do,17
Jonah Teuben,Bioinformatica,h2,A1.10,do,9
Jonah Teuben,Webprogrammeren en databases,w2,A1.08,wo,11
Jonah Teuben,Bioinformatica,h3,C1.112,wo,15
Jonah Teuben,Compilerbouw,w2,C0.110,vr,17
Jonah Teuben,Webprogrammeren en databases,h2,A1.04,wo,15
Franke Stoppels,Algoritmen en complexiteit,w1,A1.06,vr,13
Franke Stoppels,Algoritmen en complexiteit,h1,A1.06,di,9
Franke Stoppels,Algoritmen en complexiteit,p1,A1.06,vr,9
Faya Jagersma,Calculus 2,w2,C1.112,do,15
Faya Jagersma,Databases 2,h1,A1.10,wo,11
Faya Jagersma,Project Numerical Recipes,p1,A1.10,ma,15
Faya Jagersma,Databases 2,w1,B0.201,do,15
Faya Jagersma,Calculus 2,h1,B0.201,vr,15
Enes Siemonsma,Collectieve Intelligentie,h3,A1.08,ma,13
Enes Siemonsma,Lineaire Algebra,h1,C0.110,ma,11
Enes Siemonsma,Collectieve Intelligentie,p3,A1.10,ma,11
Enes Siemonsma,Collectieve Intelligentie,w3,A1.06,wo,11
Enes Siemonsma,Collectieve Intelligentie,h2,B0.201,vr,13
Enes Siemonsma,Lineaire Algebra,h2,A1.08,ma,11
Enes Siemonsma,Collectieve Intelligentie,h1,B0.201,do,9
Annemarie Vooijs,Compilerbouw practicum,p1,C1.112,wo,11
Rino Jacob,Kansrekenen 2,h2,A1.06,ma,9
Rino Jacob,Kansrekenen 2,h1,A1.04,vr,11
Romy Piek,Machine Learning,h1,C1.112,di,15
Romy Piek,Algoritmen en complexiteit,h1,A1.06,di,9
Romy Piek,Software engineering,p2,C0.110,wo,9
Romy Piek,Algoritmen en complexiteit,p2,A1.10,wo,13
Romy Piek,Software engineering,w2,C0.110,ma,17
Romy Piek,Machine Learning,h2,A1.04,di,15
Romy Piek,Heuristieken 2,h1,A1.10,ma,9
Romy Piek,Algoritmen en complexiteit,w2,A1.04,ma,11
Romy Piek,Software engineering,h1,C0.110,ma,15
Romy Piek,Heuristieken 2,w1,A1.06,di,11
Alexandra Wijnsma,Analysemethoden en -technieken,h1,B0.201,di,15
Alexandra Wijnsma,Netwerken en systeembeveiliging,p2,C0.110,wo,13
Alexandra Wijnsma,Databases 2,h1,A1.10,wo,11
Alexandra Wijnsma,Databases 2,w2,A1.06,do,15
Minoesch Scheltema,Analysemethoden en -technieken,h1,B0.201,di,15
Minoesch Scheltema,Software engineering,w1,C1.112,do,11
Minoesch Scheltema,Software engineering,p2,C0.110,wo,9
Minoesch Scheltema,Calculus 2,w1,A1.10,di,11
Minoesch Scheltema,Software engineering,h1,C0.110,ma,15
Minoesch Scheltema,Calculus 2,h1,B0.201,vr,15
Cherilyn van Amelsvoort,Programmeren in Java 2,p4,A1.06,do,13
Cherilyn van Amelsvoort,Analysemethoden en -technieken,h1,B0.201,di,15
Cherilyn van Amelsvoort,Heuristieken 1,w2,A1.06,ma,15
Cherilyn van Amelsvoort,Kansrekenen 2,h1,A1.04,vr,11
Cherilyn van Amelsvoort,Heuristieken 1,h1,A1.04,do,15
Cherilyn van Amelsvoort,Kansrekenen 2,h2,A1.06,ma,9
Wichard Hospers,Collectieve Intelligentie,h3,A1.08,ma,13
Wichard Hospers,Lineaire Algebra,h1,C0.110,ma,11
Wichard Hospers,Collectieve Intelligentie,p1,C0.110,vr,13
Wichard Hospers,Programmeren in Java 2,p1,A1.10,wo,15
Wichard Hospers,Collectieve Intelligentie,h2,B0.201,vr,13
Wichard Hospers,Lineaire Algebra,h2,A1.08,ma,11
Wichard Hospers,Collectieve Intelligentie,w2,A1.06,ma,11
Wichard Hospers,Collectieve Intelligentie,h1,B0.201,do,9
Ella Bischoff,Collectieve Intelligentie,h3,A1.08,ma,13
Ella Bischoff,Collectieve Intelligentie,p3,A1.10,ma,11
Ella Bischoff,Collectieve Intelligentie,h2,B0.201,vr,13
