Student,Vak,Activiteit,Zaal,Dag,Tijdslot
Elske van Suijlekom,Databases 2,h1,A1.08,ma,13
Elske van Suijlekom,Databases 2,w2,C0.110,di,13
Eveline Kops,Compilerbouw practicum,p2,A1.10,ma,15
Berit van Ingen,Interactie-ontwerp,h2,C0.110,wo,15
Berit van Ingen,Algoritmen en complexiteit,p2,A1.04,di,11
Berit van Ingen,Algoritmen en complexiteit,w1,A1.08,vr,15
Berit van Ingen,Zoeken sturen en bewegen,p1,A1.08,do,11
Berit van Ingen,Algoritmen en complexiteit,h1,C1.112,ma,11
Berit van Ingen,Interactie-ontwerp,h1,C0.110,di,11
Antonius Fleming,Compilerbouw,w2,C0.110,wo,17
Antonius Fleming,Compilerbouw,h1,C0.110,vr,15
Antonius Fleming,Compilerbouw,p2,C1.112,ma,13
Antonius Fleming,Compilerbouw,h2,C0.110,vr,13
Tarik van Vloten,Software engineering,w2,A1.08,wo,9
Tarik van Vloten,Software engineering,p2,C0.110,di,17
Tarik van Vloten,Software engineering,h1,A1.10,do,15
Tarik van Vloten,Lineaire Algebra,h1,B0.201,wo,13
Tarik van Vloten,Lineaire Algebra,h2,C0.110,do,9
Abdallah Beulen,Analysemethoden en -technieken,h1,C0.110,ma,9
Abdallah Beulen,Heuristieken 1,h1,B0.201,vr,13
Abdallah Beulen,Autonomous Agents 2,w1,B0.201,vr,15
Abdallah Beulen,Software engineering,p1,C0.110,ma,15
Abdallah Beulen,Reflectie op de digitale cultuur,h2,A1.08,wo,13
Abdallah Beulen,Autonomous Agents 2,p1,B0.201,do,11
Abdallah Beulen,Software engineering,w2,A1.08,wo,9
Abdallah Beulen,Autonomous Agents 2,h1,A1.08,ma,11
Abdallah Beulen,Software engineering,h1,A1.10,do,15
Abdallah Beulen,Heuristieken 1,w1,A1.06,ma,15
Abdallah Beulen,Autonomous Agents 2,h2,C1.112,wo,15
Abdallah Beulen,Reflectie op de digitale cultuur,w3,A1.04,do,13
Abdallah Beulen,Reflectie op de digitale cultuur,h1,A1.06,vr,15
Romaisa Oostvogels,Heuristieken 2,w2,A1.08,wo,15
Romaisa Oostvogels,Bioinformatica,h2,A1.04,do,15
Romaisa Oostvogels,Bioinformatica,p3,C0.110,ma,13
Romaisa Oostvogels,Bioinformatica,h1,C1.112,vr,15
Romaisa Oostvogels,Bioinformatica,h3,C0.110,vr,17
Romaisa Oostvogels,Heuristieken 2,h1,C0.110,ma,17
Romaisa Oostvogels,Kansrekenen 2,h2,A1.06,do,9
Romaisa Oostvogels,Bioinformatica,w3,A1.04,di,9
Romaisa Oostvogels,Kansrekenen 2,h1,A1.08,vr,13
Romaisa Oostvogels,Project Numerical Recipes,p2,A1.08,ma,9
Sherwin Lugthart,Calculus 2,w2,B0.201,di,9
Sherwin Lugthart,Calculus 2,h1,A1.10,di,9
Gonca Stroo,Programmeren in Java 2,p4,A1.04,vr,13
Rika Buizer,Informatie- en organisatieontwerp,p1,A1.06,wo,11
Rika Buizer,Technology for games,h2,C1.112,do,11
Rika Buizer,Kansrekenen 2,h2,A1.06,do,9
Rika Buizer,Technology for games,h1,C1.112,di,13
Rika Buizer,Technology for games,w1,C0.110,vr,9
Rika Buizer,Informatie- en organisatieontwerp,w1,A1.06,do,11
Rika Buizer,Informatie- en organisatieontwerp,h2,A1.06,do,15
Rika Buizer,Informatie- en organisatieontwerp,h1,C0.110,di,9
Rika Buizer,Kansrekenen 2,h1,A1.08,vr,13
Sezen Kivits,Netwerken en systeembeveiliging,p4,A1.10,vr,9
Sezen Kivits,Zoeken sturen en bewegen,p2,C1.112,di,11
Yvan Lau,Lineaire Algebra,h1,B0.201,wo,13
Yvan Lau,Lineaire Algebra,h2,C0.110,do,9
Wulfert Brinksma,Reflectie op de digitale cultuur,w3,A1.04,do,13
Wulfert Brinksma,Reflectie op de digitale cultuur,h1,A1.06,vr,15
Wulfert Brinksma,Reflectie op de digitale cultuur,h2,A1.08,wo,13
Ilyass Broeks,Analysemethoden en -technieken,h1,C0.110,ma,9
Ilyass Broeks,Zoeken sturen en bewegen,p2,C1.112,di,11
Ilyass Broeks,Bioinformatica,h2,A1.04,do,15
Ilyass Broeks,Bioinformatica,p2,C1.112,vr,9
Ilyass Broeks,Bioinformatica,h1,C1.112,vr,15
Ilyass Broeks,Bioinformatica,h3,C0.110,vr,17
Ilyass Broeks,Bioinformatica,w3,A1.04,di,9
Vinod Velt,Webprogrammeren en databases,h1,C1.112,wo,13
Vinod Velt,Webprogrammeren en databases,p2,C0.110,do,13
Vinod Velt,Webprogrammeren en databases,h2,C1.112,do,13
Vinod Velt,Webprogrammeren en databases,w1,A1.10,vr,11
Vinod Velt,Databases 2,h1,A1.08,ma,13
Vinod Velt,Databases 2,w2,C0.110,di,13
Thom Schuiling,Netwerken en systeembeveiliging,p3,B0.201,wo,15
Adisa Reek,Programmeren in Java 2,p4,A1.04,vr,13
Adisa Reek,Webprogrammeren en databases,h1,C1.112,wo,13
Adisa Reek,Webprogrammeren en databases,p2,C0.110,do,13
Adisa Reek,Webprogrammeren en databases,h2,C1.112,do,13
Adisa Reek,Webprogrammeren en databases,w2,A1.06,do,13
Johannus van Bavel,Data Mining,p3,A1.08,wo,11
Johannus van Bavel,Heuristieken 2,w2,A1.08,wo,15
Johannus van Bavel,Data Mining,h1,A1.06,wo,9
Johannus van Bavel,Data Mining,h2,A1.06,wo,13
Johannus van Bavel,Data Mining,w3,A1.06,vr,9
Johannus van Bavel,Heuristieken 2,h1,C0.110,ma,17
Johannus van Bavel,Project Numerical Recipes,p3,C1.112,di,15
Johannus van Bavel,Netwerken en systeembeveiliging,p2,A1.10,ma,13
Cherilyn van Amelsvoort,Analysemethoden en -technieken,h1,C0.110,ma,9
Cherilyn van Amelsvoort,Heuristieken 1,w2,C1.112,di,9
Cherilyn van Amelsvoort,Heuristieken 1,h1,B0.201,vr,13
Cherilyn van Amelsvoort,Kansrekenen 2,h2,A1.06,do,9
Cherilyn van Amelsvoort,Programmeren in Java 2,p1,A1.04,wo,11
Cherilyn van Amelsvoort,Kansrekenen 2,h1,A1.08,vr,13
Berdina Heijman,Project Genetic Algorithms,p2,C1.112,vr,13
Berdina Heijman,Netwerken en systeembeveiliging,p2,A1.10,ma,13
Berdina Heijman,Kansrekenen 2,h2,A1.06,do,9
Berdina Heijman,Kansrekenen 2,h1,A1.08,vr,13
Jaiden Schoonderwoerd,Heuristieken 2,h1,C0.110,ma,17
Jaiden Schoonderwoerd,Heuristieken 2,w2,A1.08,wo,15
Sanne Lentz,Webprogrammeren en databases,p2,C0.110,do,13
Sanne Lentz,Webprogrammeren en databases,h1,C1.112,wo,13
Sanne Lentz,Technology for games,w2,A1.08,vr,11
Sanne Lentz,Webprogrammeren en databases,h2,C1.112,do,13
Sanne Lentz,Technology for games,h2,C1.112,do,11
Sanne Lentz,Architectuur en computerorganisatie,h1,A1.06,ma,9
Sanne Lentz,Webprogrammeren en databases,w1,A1.10,vr,11
Sanne Lentz,Technology for games,h1,C1.112,di,13
Sanne Lentz,Databases 2,w1,A1.06,vr,13
Sanne Lentz,Databases 2,h1,A1.08,ma,13
Sanne Lentz,Architectuur en computerorganisatie,h2,A1.04,ma,13
Eltjo Beunen,Reflectie op de digitale cultuur,w1,B0.201,ma,11
Eltjo Beunen,Software engineering,p1,C0.110,ma,15
Eltjo Beunen,Reflectie op de digitale cultuur,h2,A1.08,wo,13
Eltjo Beunen,Software engineering,w1,A1.06,di,9
Eltjo Beunen,Software engineering,h1,A1.10,do,15
Eltjo Beunen,Reflectie op de digitale cultuur,h1,A1.06,vr,15
Sivar Rottier,Moderne Databases,p3,B0.201,do,9
Sivar Rottier,Collectieve Intelligentie,h3,A1.06,di,13
Sivar Rottier,Collectieve Intelligentie,h1,B0.201,ma,9
Sivar Rottier,Collectieve Intelligentie,h2,A1.06,di,15
Sivar Rottier,Databases 2,h1,A1.08,ma,13
Sivar Rottier,Moderne Databases,w3,C0.110,do,15
Sivar Rottier,Databases 2,w2,C0.110,di,13
Sivar Rottier,Collectieve Intelligentie,w1,B0.201,vr,11
Sivar Rottier,Moderne Databases,h1,C0.110,do,11
Sivar Rottier,Collectieve Intelligentie,p2,C0.110,di,15
Taeke Renes,Programmeren in Java 2,p2,A1.08,vr,9
Taeke Renes,Compilerbouw practicum,p3,A1.04,di,15
Alexandra Wijnsma,Analysemethoden en -technieken,h1,C0.110,ma,9
Alexandra Wijnsma,Netwerken en systeembeveiliging,p1,A1.08,di,9
Alexandra Wijnsma,Databases 2,w1,A1.06,vr,13
Alexandra Wijnsma,Databases 2,h1,A1.08,ma,13
Ludovicus Eissens,Bioinformatica,h2,A1.04,do,15
Ludovicus Eissens,Software engineering,p1,C0.110,ma,15
Ludovicus Eissens,Bioinformatica,p3,C0.110,ma,13
Ludovicus Eissens,Software engineering,w1,A1.06,di,9
Ludovicus Eissens,Bioinformatica,h3,C0.110,vr,17
Ludovicus Eissens,Bioinformatica,h1,C1.112,vr,15
Ludovicus Eissens,Software engineering,h1,A1.10,do,15
Ludovicus Eissens,Kansrekenen 2,h2,A1.06,do,9
Ludovicus Eissens,Bioinformatica,w3,A1.04,di,9
Ludovicus Eissens,Kansrekenen 2,h1,A1.08,vr,13
Ziggy de Smit,Heuristieken 2,h1,C0.110,ma,17
Ziggy de Smit,Heuristieken 2,w1,A1.04,wo,15
Gabriella Yazici,Reflectie op de digitale cultuur,h2,A1.08,wo,13
Gabriella Yazici,Software engineering,w2,A1.08,wo,9
Gabriella Yazici,Software engineering,p1,C0.110,ma,15
Gabriella Yazici,Reflectie op de digitale cultuur,w2,A1.04,do,11
Gabriella Yazici,Algoritmen en complexiteit,w1,A1.08,vr,15
Gabriella Yazici,Algoritmen en complexiteit,h1,C1.112,ma,11
Gabriella Yazici,Software engineering,h1,A1.10,do,15
Gabriella Yazici,Compilerbouw practicum,p3,A1.04,di,15
Gabriella Yazici,Algoritmen en complexiteit,p1,A1.06,di,11
Gabriella Yazici,Reflectie op de digitale cultuur,h1,A1.06,vr,15
Carmela van Gerwen,Interactie-ontwerp,h2,C0.110,wo,15
Carmela van Gerwen,Calculus 2,w3,A1.10,ma,11
Carmela van Gerwen,Compilerbouw,w2,C0.110,wo,17
Carmela van Gerwen,Compilerbouw,h1,C0.110,vr,15
Carmela van Gerwen,Compilerbouw,p2,C1.112,ma,13
Carmela van Gerwen,Compilerbouw,h2,C0.110,vr,13
Carmela van Gerwen,Interactie-ontwerp,h1,C0.110,di,11
Carmela van Gerwen,Calculus 2,h1,A1.10,di,9
Carmela van Gerwen,Project Genetic Algorithms,p3,B0.201,ma,15
Maureen Versantvoort,Moderne Databases,w2,B0.201,vr,9
Maureen Versantvoort,Programmeren in Java 2,p4,A1.04,vr,13
Maureen Versantvoort,Moderne Databases,h1,C0.110,do,11
Maureen Versantvoort,Moderne Databases,p2,A1.04,wo,13
Maureen Versantvoort,Databases 2,h1,A1.08,ma,13
Maureen Versantvoort,Databases 2,w2,C0.110,di,13
Dineke Valster,Heuristieken 1,w2,C1.112,di,9
Dineke Valster,Heuristieken 1,h1,B0.201,vr,13
Dineke Valster,Programmeren in Java 2,p1,A1.04,wo,11
Kelly Doedens,Databases 2,w1,A1.06,vr,13
Kelly Doedens,Databases 2,h1,A1.08,ma,13
Kelly Doedens,Calculus 2,h1,A1.10,di,9
Kelly Doedens,Calculus 2,w1,A1.04,vr,15
Allan Budel,Heuristieken 2,w2,A1.08,wo,15
Allan Budel,Heuristieken 2,h1,C0.110,ma,17
Allan Budel,Calculus 2,h1,A1.10,di,9
Allan Budel,Calculus 2,w1,A1.04,vr,15
Allan Budel,Project Genetic Algorithms,p3,B0.201,ma,15
Zahir Poepjes,Netwerken en systeembeveiliging,p3,B0.201,wo,15
Zahir Poepjes,Software engineering,p1,C0.110,ma,15
Zahir Poepjes,Software engineering,w1,A1.06,di,9
Zahir Poepjes,Software engineering,h1,A1.10,do,15
Zahir Poepjes,Kansrekenen 2,h2,A1.06,do,9
Zahir Poepjes,Kansrekenen 2,h1,A1.08,vr,13
Servaas Anker,Software engineering,p2,C0.110,di,17
Servaas Anker,Software engineering,w2,A1.08,wo,9
Servaas Anker,Architectuur en computerorganisatie,h1,A1.06,ma,9
Servaas Anker,Software engineering,h1,A1.10,do,15
Servaas Anker,Architectuur en computerorganisatie,h2,A1.04,ma,13
Brigitta Diallo,Data Mining,h1,A1.06,wo,9
Brigitta Diallo,Software engineering,w1,A1.06,di,9
Brigitta Diallo,Algoritmen en complexiteit,w2,B0.201,wo,11
Brigitta Diallo,Collectieve Intelligentie,h1,B0.201,ma,9
Brigitta Diallo,Collectieve Intelligentie,h2,A1.06,di,15
Brigitta Diallo,Algoritmen en complexiteit,p2,A1.04,di,11
Brigitta Diallo,Software engineering,p1,C0.110,ma,15
Brigitta Diallo,Data Mining,p1,A1.04,wo,9
Brigitta Diallo,Data Mining,w2,A1.08,do,9
Brigitta Diallo,Collectieve Intelligentie,p2,C0.110,di,15
Brigitta Diallo,Algoritmen en complexiteit,h1,C1.112,ma,11
Brigitta Diallo,Compilerbouw practicum,p1,C0.110,wo,11
Brigitta Diallo,Collectieve Intelligentie,h3,A1.06,di,13
Brigitta Diallo,Data Mining,h2,A1.06,wo,13
Brigitta Diallo,Software engineering,h1,A1.10,do,15
Brigitta Diallo,Collectieve Intelligentie,w3,C0.110,wo,13
Hendrik-Jan Prevoo,Reflectie op de digitale cultuur,w3,A1.04,do,13
Hendrik-Jan Prevoo,Reflectie op de digitale cultuur,h1,A1.06,vr,15
Hendrik-Jan Prevoo,Reflectie op de digitale cultuur,h2,A1.08,wo,13
Oumaima Donselaar,Informatie- en organisatieontwerp,w1,A1.06,do,11
Oumaima Donselaar,Informatie- en organisatieontwerp,h2,A1.06,do,15
Oumaima Donselaar,Informatie- en organisatieontwerp,h1,C0.110,di,9
Oumaima Donselaar,Informatie- en organisatieontwerp,p2,A1.08,do,15
Yun van der Vleuten,Informatie- en organisatieontwerp,p1,A1.06,wo,11
Yun van der Vleuten,Informatie- en organisatieontwerp,w1,A1.06,do,11
Yun van der Vleuten,Informatie- en organisatieontwerp,h2,A1.06,do,15
Yun van der Vleuten,Informatie- en organisatieontwerp,h1,C0.110,di,9
Lucienne Caris,Compilerbouw,p1,B0.201,do,15
Lucienne Caris,Algoritmen en complexiteit,p2,A1.04,di,11
Lucienne Caris,Compilerbouw,w1,A1.10,wo,15
Lucienne Caris,Technology for games,h2,C1.112,do,11
Lucienne Caris,Compilerbouw,h1,C0.110,vr,15
Lucienne Caris,Algoritmen en complexiteit,w2,B0.201,wo,11
Lucienne Caris,Algoritmen en complexiteit,h1,C1.112,ma,11
Lucienne Caris,Technology for games,h1,C1.112,di,13
Lucienne Caris,Technology for games,w1,C0.110,vr,9
Lucienne Caris,Compilerbouw,h2,C0.110,vr,13
Cheyenna Reuvekamp,Algoritmen en complexiteit,p2,A1.04,di,11
Cheyenna Reuvekamp,Webprogrammeren en databases,p2,C0.110,do,13
Cheyenna Reuvekamp,Webprogrammeren en databases,h1,C1.112,wo,13
Cheyenna Reuvekamp,Webprogrammeren en databases,h2,C1.112,do,13
Cheyenna Reuvekamp,Algoritmen en complexiteit,w2,B0.201,wo,11
Cheyenna Reuvekamp,Webprogrammeren en databases,w1,A1.10,vr,11
Cheyenna Reuvekamp,Algoritmen en complexiteit,h1,C1.112,ma,11
Cheyenna Reuvekamp,Lineaire Algebra,h1,B0.201,wo,13
Cheyenna Reuvekamp,Lineaire Algebra,h2,C0.110,do,9
Lysbeth Keuken,Moderne Databases,w2,B0.201,vr,9
Lysbeth Keuken,Compilerbouw,p1,B0.201,do,15
Lysbeth Keuken,Moderne Databases,p3,B0.201,do,9
Lysbeth Keuken,Project Numerical Recipes,p1,A1.06,ma,13
Lysbeth Keuken,Compilerbouw,w2,C0.110,wo,17
Lysbeth Keuken,Compilerbouw,h1,C0.110,vr,15
Lysbeth Keuken,Moderne Databases,h1,C0.110,do,11
Lysbeth Keuken,Compilerbouw,h2,C0.110,vr,13
Olaf Sterenberg,Calculus 2,w3,A1.10,ma,11
Olaf Sterenberg,Compilerbouw,w2,C0.110,wo,17
Olaf Sterenberg,Compilerbouw,h1,C0.110,vr,15
Olaf Sterenberg,Programmeren in Java 2,p3,B0.201,di,11
Olaf Sterenberg,Compilerbouw,p2,C1.112,ma,13
Olaf Sterenberg,Compilerbouw,h2,C0.110,vr,13
Olaf Sterenberg,Calculus 2,h1,A1.10,di,9
Jetty Haanstra,Calculus 2,w3,A1.10,ma,11
Jetty Haanstra,Calculus 2,h1,A1.10,di,9
Gerritjan Joris,Informatie- en organisatieontwerp,p2,A1.08,do,15
Gerritjan Joris,Calculus 2,h1,A1.10,di,9
Gerritjan Joris,Informatie- en organisatieontwerp,w2,A1.10,wo,11
Gerritjan Joris,Informatie- en organisatieontwerp,h2,A1.06,do,15
Gerritjan Joris,Informatie- en organisatieontwerp,h1,C0.110,di,9
Gerritjan Joris,Calculus 2,w1,A1.04,vr,15
Fae van Luttikhuizen,Analysemethoden en -technieken,h1,C0.110,ma,9
Fae van Luttikhuizen,Calculus 2,h1,A1.10,di,9
Fae van Luttikhuizen,Calculus 2,w1,A1.04,vr,15
Keely Ursem,Calculus 2,w3,A1.10,ma,11
Keely Ursem,Heuristieken 1,w2,C1.112,di,9
Keely Ursem,Bioinformatica,h2,A1.04,do,15
Keely Ursem,Heuristieken 1,h1,B0.201,vr,13
Keely Ursem,Bioinformatica,p3,C0.110,ma,13
Keely Ursem,Bioinformatica,w1,A1.04,vr,9
Keely Ursem,Bioinformatica,h1,C1.112,vr,15
Keely Ursem,Bioinformatica,h3,C0.110,vr,17
Keely Ursem,Databases 2,h1,A1.08,ma,13
Keely Ursem,Calculus 2,h1,A1.10,di,9
Keely Ursem,Databases 2,w2,C0.110,di,13
Jiri Vinke,Collectieve Intelligentie,p1,C1.112,do,9
Jiri Vinke,Collectieve Intelligentie,w2,A1.06,ma,11
Jiri Vinke,Collectieve Intelligentie,h3,A1.06,di,13
Jiri Vinke,Collectieve Intelligentie,h1,B0.201,ma,9
Jiri Vinke,Collectieve Intelligentie,h2,A1.06,di,15
Arianna Tettero,Programmeren in Java 2,p3,B0.201,di,11
Gradus Dams,Compilerbouw,w2,C0.110,wo,17
Gradus Dams,Compilerbouw,h1,C0.110,vr,15
Gradus Dams,Compilerbouw,p2,C1.112,ma,13
Gradus Dams,Project Genetic Algorithms,p1,A1.04,ma,11
Gradus Dams,Compilerbouw,h2,C0.110,vr,13
Kyra Huibers,Webprogrammeren en databases,p1,C1.112,wo,9
Kyra Huibers,Webprogrammeren en databases,h1,C1.112,wo,13
Kyra Huibers,Webprogrammeren en databases,h2,C1.112,do,13
Kyra Huibers,Webprogrammeren en databases,w2,A1.06,do,13
Yana de Looff,Software engineering,h1,A1.10,do,15
Yana de Looff,Software engineering,p2,C0.110,di,17
Yana de Looff,Software engineering,w1,A1.06,di,9
Armin Bol,Analysemethoden en -technieken,h1,C0.110,ma,9
Armin Bol,Project Genetic Algorithms,p1,A1.04,ma,11
Ella Bischoff,Collectieve Intelligentie,w4,B0.201,do,13
Ella Bischoff,Collectieve Intelligentie,p2,C0.110,di,15
Ella Bischoff,Collectieve Intelligentie,h3,A1.06,di,13
Ella Bischoff,Collectieve Intelligentie,h1,B0.201,ma,9
Ella Bischoff,Collectieve Intelligentie,h2,A1.06,di,15
Tori Roeterdink,Calculus 2,w3,A1.10,ma,11
Tori Roeterdink,Calculus 2,h1,A1.10,di,9
Gidon Baetsen,Moderne Databases,w2,B0.201,vr,9
Gidon Baetsen,Moderne Databases,h1,C0.110,do,11
Gidon Baetsen,Moderne Databases,p1,A1.10,wo,9
Gidon Baetsen,Informatie- en organisatieontwerp,w1,A1.06,do,11
Gidon Baetsen,Informatie- en organisatieontwerp,h2,A1.06,do,15
Gidon Baetsen,Informatie- en organisatieontwerp,h1,C0.110,di,9
Gidon Baetsen,Informatie- en organisatieontwerp,p2,A1.08,do,15
Dalila van Sommeren,Webprogrammeren en databases,p1,C1.112,wo,9
Dalila van Sommeren,Webprogrammeren en databases,h1,C1.112,wo,13
Dalila van Sommeren,Webprogrammeren en databases,h2,C1.112,do,13
Dalila van Sommeren,Programmeren in Java 2,p5,A1.10,wo,13
Dalila van Sommeren,Webprogrammeren en databases,w2,A1.06,do,13
Tamar van der Drift,Compilerbouw practicum,p3,A1.04,di,15
Michal Hooiveld,Data Mining,h1,A1.06,wo,9
Michal Hooiveld,Data Mining,h2,A1.06,wo,13
Michal Hooiveld,Data Mining,p1,A1.04,wo,9
Michal Hooiveld,Data Mining,w2,A1.08,do,9
Harry Noordhuis,Netwerken en systeembeveiliging,p2,A1.10,ma,13
Harry Noordhuis,Analysemethoden en -technieken,h1,C0.110,ma,9
Henricus Noot,Programmeren in Java 2,p1,A1.04,wo,11
Yuki Verkuijl,Analysemethoden en -technieken,h1,C0.110,ma,9
Yuki Verkuijl,Compilerbouw practicum,p2,A1.10,ma,15
Yuki Verkuijl,Databases 2,h1,A1.08,ma,13
Yuki Verkuijl,Databases 2,w2,C0.110,di,13
Solomon Verhorst,Compilerbouw,w1,A1.10,wo,15
Solomon Verhorst,Compilerbouw,h1,C0.110,vr,15
Solomon Verhorst,Compilerbouw,h2,C0.110,vr,13
Solomon Verhorst,Compilerbouw,p1,B0.201,do,15
Chi Liebregts,Algoritmen en complexiteit,p2,A1.04,di,11
Chi Liebregts,Compilerbouw practicum,p2,A1.10,ma,15
Chi Liebregts,Algoritmen en complexiteit,w2,B0.201,wo,11
Chi Liebregts,Algoritmen en complexiteit,h1,C1.112,ma,11
Vasco Waninge,Moderne Databases,w2,B0.201,vr,9
Vasco Waninge,Bioinformatica,h3,C0.110,vr,17
Vasco Waninge,Moderne Databases,p2,A1.04,wo,13
Vasco Waninge,Bioinformatica,p2,C1.112,vr,9
Vasco Waninge,Machine Learning,h1,B0.201,ma,13
Vasco Waninge,Bioinformatica,h2,A1.04,do,15
Vasco Waninge,Zoeken sturen en bewegen,p3,A1.10,vr,13
Vasco Waninge,Bioinformatica,h1,C1.112,vr,15
Vasco Waninge,Moderne Databases,h1,C0.110,do,11
Vasco Waninge,Bioinformatica,w3,A1.04,di,9
Vasco Waninge,Machine Learning,h2,A1.04,vr,11
Sharan Baselmans,Compilerbouw,w2,C0.110,wo,17
Sharan Baselmans,Collectieve Intelligentie,w2,A1.06,ma,11
Sharan Baselmans,Collectieve Intelligentie,h3,A1.06,di,13
Sharan Baselmans,Collectieve Intelligentie,h1,B0.201,ma,9
Sharan Baselmans,Collectieve Intelligentie,h2,A1.06,di,15
Sharan Baselmans,Lineaire Algebra,h1,B0.201,wo,13
Sharan Baselmans,Collectieve Intelligentie,p3,A1.08,di,11
Sharan Baselmans,Compilerbouw,h2,C0.110,vr,13
Sharan Baselmans,Compilerbouw,p1,B0.201,do,15
Sharan Baselmans,Compilerbouw,h1,C0.110,vr,15
Sharan Baselmans,Project Numerical Recipes,p1,A1.06,ma,13
Sharan Baselmans,Lineaire Algebra,h2,C0.110,do,9
Jurrit Nieuwenhuizen,Webprogrammeren en databases,p1,C1.112,wo,9
Jurrit Nieuwenhuizen,Webprogrammeren en databases,h1,C1.112,wo,13
Jurrit Nieuwenhuizen,Webprogrammeren en databases,h2,C1.112,do,13
Jurrit Nieuwenhuizen,Webprogrammeren en databases,w2,A1.06,do,13
Pietro Dieperink,Technology for games,w2,A1.08,vr,11
Pietro Dieperink,Technology for games,h1,C1.112,di,13
Pietro Dieperink,Technology for games,h2,C1.112,do,11
Emme Udo,Moderne Databases,w1,C1.112,ma,15
Emme Udo,Heuristieken 1,h1,B0.201,vr,13
Emme Udo,Collectieve Intelligentie,w2,A1.06,ma,11
Emme Udo,Moderne Databases,p2,A1.04,wo,13
Emme Udo,Collectieve Intelligentie,h3,A1.06,di,13
Emme Udo,Collectieve Intelligentie,h1,B0.201,ma,9
Emme Udo,Collectieve Intelligentie,h2,A1.06,di,15
Emme Udo,Collectieve Intelligentie,p3,A1.08,di,11
Emme Udo,Zoeken sturen en bewegen,p3,A1.10,vr,13
Emme Udo,Moderne Databases,h1,C0.110,do,11
Emme Udo,Heuristieken 1,w1,A1.06,ma,15
Evelyn Koelemij,Compilerbouw,w2,C0.110,wo,17
Evelyn Koelemij,Calculus 2,w1,A1.04,vr,15
Evelyn Koelemij,Compilerbouw,h1,C0.110,vr,15
Evelyn Koelemij,Kansrekenen 2,h2,A1.06,do,9
Evelyn Koelemij,Compilerbouw,h2,C0.110,vr,13
Evelyn Koelemij,Calculus 2,h1,A1.10,di,9
Evelyn Koelemij,Kansrekenen 2,h1,A1.08,vr,13
Evelyn Koelemij,Compilerbouw,p1,B0.201,do,15
Jersey van Ravesteijn,Interactie-ontwerp,h2,C0.110,wo,15
Jersey van Ravesteijn,Interactie-ontwerp,h1,C0.110,di,11
Shairon van Aaken,Zoeken sturen en bewegen,p3,A1.10,vr,13
Andre Putters,Reflectie op de digitale cultuur,w1,B0.201,ma,11
Andre Putters,Data Mining,h1,A1.06,wo,9
Andre Putters,Technology for games,h2,C1.112,do,11
Andre Putters,Technology for games,h1,C1.112,di,13
Andre Putters,Data Mining,p1,A1.04,wo,9
Andre Putters,Data Mining,w2,A1.08,do,9
Andre Putters,Autonomous Agents 2,h1,A1.08,ma,11
Andre Putters,Autonomous Agents 2,p3,A1.08,di,13
Andre Putters,Technology for games,w1,C0.110,vr,9
Andre Putters,Autonomous Agents 2,h2,C1.112,wo,15
Andre Putters,Heuristieken 1,w2,C1.112,di,9
Andre Putters,Heuristieken 1,h1,B0.201,vr,13
Andre Putters,Data Mining,h2,A1.06,wo,13
Andre Putters,Reflectie op de digitale cultuur,h2,A1.08,wo,13
Andre Putters,Autonomous Agents 2,w2,A1.08,ma,15
Andre Putters,Reflectie op de digitale cultuur,h1,A1.06,vr,15
Jacey Tun,Reflectie op de digitale cultuur,w3,A1.04,do,13
Jacey Tun,Reflectie op de digitale cultuur,h1,A1.06,vr,15
Jacey Tun,Reflectie op de digitale cultuur,h2,A1.08,wo,13
Tamar Jongbloed,Machine Learning,h1,B0.201,ma,13
Tamar Jongbloed,Software engineering,p1,C0.110,ma,15
Tamar Jongbloed,Software engineering,w1,A1.06,di,9
Tamar Jongbloed,Software engineering,h1,A1.10,do,15
Tamar Jongbloed,Kansrekenen 2,h2,A1.06,do,9
Tamar Jongbloed,Programmeren in Java 2,p5,A1.10,wo,13
Tamar Jongbloed,Project Genetic Algorithms,p1,A1.04,ma,11
Tamar Jongbloed,Machine Learning,h2,A1.04,vr,11
Tamar Jongbloed,Kansrekenen 2,h1,A1.08,vr,13
Yunus Westera,Machine Learning,h1,B0.201,ma,13
Yunus Westera,Compilerbouw,w2,C0.110,wo,17
Yunus Westera,Compilerbouw,h1,C0.110,vr,15
Yunus Westera,Compilerbouw,p2,C1.112,ma,13
Yunus Westera,Machine Learning,h2,A1.04,vr,11
Yunus Westera,Compilerbouw,h2,C0.110,vr,13
Ytje Hup,Heuristieken 1,w1,A1.06,ma,15
Ytje Hup,Heuristieken 1,h1,B0.201,vr,13
Caressa van Roemburg,Programmeren in Java 2,p3,B0.201,di,11
Stein Zweekhorst,Lineaire Algebra,h1,B0.201,wo,13
Stein Zweekhorst,Lineaire Algebra,h2,C0.110,do,9
Rosali Heikoop,Programmeren in Java 2,p4,A1.04,vr,13
Rosali Heikoop,Software engineering,p2,C0.110,di,17
Rosali Heikoop,Software engineering,w2,A1.08,wo,9
Rosali Heikoop,Software engineering,h1,A1.10,do,15
Rosali Heikoop,Netwerken en systeembeveiliging,p2,A1.10,ma,13
Liana Charita,Analysemethoden en -technieken,h1,C0.110,ma,9
Liana Charita,Reflectie op de digitale cultuur,h2,A1.08,wo,13
